pk,season,type,startDate,endDate,status,teamAwayID,teamHomeID
2019020703,20192020,R,2020-01-12T19:00:00Z,2020-01-12T21:32:24Z,Final,18,52
2019020704,20192020,R,2020-01-12T21:00:00Z,2020-01-12T23:33:34Z,Final,23,30
2019020705,20192020,R,2020-01-12T22:00:00Z,2020-01-13T00:35:05Z,Final,7,17
2019020706,20192020,R,2020-01-12T23:00:00Z,2020-01-13T01:47:38Z,Final,5,53
2019020707,20192020,R,2020-01-13T00:00:00Z,2020-01-13T02:44:51Z,Final,10,13
2019020708,20192020,R,2020-01-13T00:00:00Z,2020-01-13T03:01:07Z,Final,14,1
2019020709,20192020,R,2020-01-14T00:00:00Z,2020-01-14T02:28:30Z,Final,20,8
2019020710,20192020,R,2020-01-14T00:00:00Z,2020-01-14T02:37:52Z,Final,2,3
2019020711,20192020,R,2020-01-14T00:00:00Z,2020-01-14T02:57:03Z,Final,6,4
2019020712,20192020,R,2020-01-14T00:00:00Z,2020-01-14T02:38:58Z,Final,12,15
2019020713,20192020,R,2020-01-14T01:00:00Z,2020-01-14T03:26:09Z,Final,24,19
2019020714,20192020,R,2020-01-15T00:00:00Z,2020-01-15T02:33:18Z,Final,54,7
2019020715,20192020,R,2020-01-15T00:00:00Z,2020-01-15T02:40:01Z,Final,1,10
2019020716,20192020,R,2020-01-15T00:00:00Z,2020-01-15T02:57:18Z,Final,26,14
2019020717,20192020,R,2020-01-15T00:00:00Z,2020-01-15T02:32:04Z,Final,17,2
2019020718,20192020,R,2020-01-15T00:00:00Z,2020-01-15T02:36:23Z,Final,30,5
2019020719,20192020,R,2020-01-15T00:00:00Z,2020-01-15T02:31:34Z,Final,6,29
2019020720,20192020,R,2020-01-15T00:30:00Z,2020-01-15T03:04:15Z,Final,16,9
2019020721,20192020,R,2020-01-15T01:00:00Z,2020-01-15T03:41:06Z,Final,23,52
2019020722,20192020,R,2020-01-15T02:00:00Z,2020-01-15T04:45:21Z,Final,25,21
2019020723,20192020,R,2020-01-15T02:00:00Z,2020-01-15T04:40:55Z,Final,18,22
2019020724,20192020,R,2020-01-15T02:00:00Z,2020-01-15T04:31:20Z,Final,28,53
2019020725,20192020,R,2020-01-16T00:30:00Z,2020-01-16T03:13:26Z,Final,16,8
2019020726,20192020,R,2020-01-16T01:00:00Z,2020-01-16T03:47:44Z,Final,4,19
2019020727,20192020,R,2020-01-17T00:00:00Z,2020-01-17T03:05:20Z,Final,5,6
2019020728,20192020,R,2020-01-17T00:00:00Z,2020-01-17T02:38:00Z,Final,20,10
2019020729,20192020,R,2020-01-17T00:00:00Z,2020-01-17T02:32:12Z,Final,26,13
2019020730,20192020,R,2020-01-17T00:00:00Z,2020-01-17T02:44:16Z,Final,3,2
2019020731,20192020,R,2020-01-17T00:00:00Z,2020-01-17T02:38:07Z,Final,8,4
2019020732,20192020,R,2020-01-17T00:00:00Z,2020-01-17T02:46:43Z,Final,1,15
2019020733,20192020,R,2020-01-17T00:00:00Z,2020-01-17T02:36:17Z,Final,12,29
2019020734,20192020,R,2020-01-17T00:30:00Z,2020-01-17T03:01:57Z,Final,54,9
2019020735,20192020,R,2020-01-17T01:00:00Z,2020-01-17T03:37:09Z,Final,24,18
2019020736,20192020,R,2020-01-17T01:00:00Z,2020-01-17T03:43:09Z,Final,14,30
2019020737,20192020,R,2020-01-17T01:30:00Z,2020-01-17T04:04:02Z,Final,7,25
2019020738,20192020,R,2020-01-17T02:00:00Z,2020-01-17T04:34:07Z,Final,28,21
2019020739,20192020,R,2020-01-17T03:00:00Z,2020-01-17T05:28:20Z,Final,53,23
2019020740,20192020,R,2020-01-18T00:30:00Z,2020-01-18T03:00:15Z,Final,5,17
2019020741,20192020,R,2020-01-18T00:30:00Z,2020-01-18T03:15:45Z,Final,24,12
2019020742,20192020,R,2020-01-18T01:00:00Z,2020-01-18T03:36:43Z,Final,14,52
2019020743,20192020,R,2020-01-18T18:00:00Z,2020-01-18T20:48:21Z,Final,15,2
