pk,season,type,startDate,endDate,status,teamAwayID,teamHomeID
2021020940,20212022,R,2022-03-13T03:00:00Z,2022-03-13T04:53:46Z,Final,14,22
2021020941,20212022,R,2022-03-13T02:30:00Z,2022-03-13T04:57:21Z,Final,26,28
2021020942,20212022,R,2022-03-13T20:00:00Z,2022-03-13T23:13:06Z,Final,10,7
2021020943,20212022,R,2022-03-13T23:30:00Z,2022-03-14T02:09:00Z,Final,24,2
2021020944,20212022,R,2022-03-13T23:00:00Z,2022-03-14T01:43:16Z,Final,8,4
2021020945,20212022,R,2022-03-13T17:00:00Z,2022-03-13T20:04:50Z,Final,12,5
2021020946,20212022,R,2022-03-13T23:00:00Z,2022-03-14T01:41:11Z,Final,54,29
2021020947,20212022,R,2022-03-13T23:00:00Z,2022-03-14T01:36:55Z,Final,52,19
2021020948,20212022,R,2022-03-13T23:00:00Z,2022-03-14T02:11:17Z,Final,18,30
2021020949,20212022,R,2022-03-14T00:00:00Z,2022-03-14T02:35:59Z,Final,20,21
2021020950,20212022,R,2022-03-14T02:00:00Z,2022-03-14T04:36:36Z,Final,14,23
2021020951,20212022,R,2022-03-14T02:00:00Z,2022-03-14T04:49:55Z,Final,13,26
2021020952,20212022,R,2022-03-14T23:30:00Z,2022-03-15T02:03:26Z,Final,53,9
2021020953,20212022,R,2022-03-15T23:00:00Z,2022-03-16T01:31:45Z,Final,25,10
2021020954,20212022,R,2022-03-15T23:00:00Z,2022-03-16T01:37:22Z,Final,53,8
2021020955,20212022,R,2022-03-15T23:00:00Z,2022-03-16T01:40:06Z,Final,24,3
2021020956,20212022,R,2022-03-15T23:00:00Z,2022-03-16T01:57:25Z,Final,2,15
2021020957,20212022,R,2022-03-16T00:30:00Z,2022-03-16T03:15:50Z,Final,6,16
2021020958,20212022,R,2022-03-16T00:00:00Z,2022-03-16T02:31:44Z,Final,5,18
2021020959,20212022,R,2022-03-16T00:00:00Z,2022-03-16T02:33:37Z,Final,54,52
2021020960,20212022,R,2022-03-16T01:00:00Z,2022-03-16T03:40:11Z,Final,17,22
2021020961,20212022,R,2022-03-16T02:00:00Z,2022-03-16T04:40:42Z,Final,1,23
2021020962,20212022,R,2022-03-16T02:30:00Z,2022-03-16T05:06:39Z,Final,21,26
2021020963,20212022,R,2022-03-16T02:30:00Z,2022-03-16T05:09:50Z,Final,13,28
2021020964,20212022,R,2022-03-16T23:30:00Z,2022-03-17T02:19:44Z,Final,29,9
2021020965,20212022,R,2022-03-16T23:30:00Z,2022-03-17T02:27:52Z,Final,6,30
2021020966,20212022,R,2022-03-17T02:00:00Z,2022-03-17T04:34:45Z,Final,1,20
2021020967,20212022,R,2022-03-17T02:00:00Z,2022-03-17T04:51:19Z,Final,14,55
2021020968,20212022,R,2022-03-17T23:00:00Z,2022-03-18T01:27:35Z,Final,12,10
2021020969,20212022,R,2022-03-17T23:00:00Z,2022-03-18T01:53:52Z,Final,25,8
2021020970,20212022,R,2022-03-17T23:00:00Z,2022-03-18T02:02:24Z,Final,18,4
2021020971,20212022,R,2022-03-17T23:00:00Z,2022-03-18T01:44:58Z,Final,15,29
2021020972,20212022,R,2022-03-18T00:00:00Z,2022-03-18T02:51:33Z,Final,5,19
2021020973,20212022,R,2022-03-18T01:00:00Z,2022-03-18T03:36:19Z,Final,7,22
2021020974,20212022,R,2022-03-18T02:00:00Z,2022-03-18T04:35:54Z,Final,17,23
2021020975,20212022,R,2022-03-18T02:30:00Z,2022-03-18T05:12:19Z,Final,13,54
2021020976,20212022,R,2022-03-18T02:00:00Z,2022-03-18T04:22:22Z,Final,28,26
2021020977,20212022,R,2022-03-18T23:00:00Z,2022-03-19T01:43:17Z,Final,4,9
2021020978,20212022,R,2022-03-18T23:00:00Z,2022-03-19T02:07:55Z,Final,15,12
2021020979,20212022,R,2022-03-19T00:00:00Z,2022-03-19T02:39:46Z,Final,6,52
2021020980,20212022,R,2022-03-19T01:00:00Z,2022-03-19T03:37:11Z,Final,7,20
2021020981,20212022,R,2022-03-19T02:00:00Z,2022-03-19T04:36:51Z,Final,13,24
2021020982,20212022,R,2022-03-19T02:30:00Z,2022-03-19T05:08:45Z,Final,21,28
2021020983,20212022,R,2022-03-19T23:00:00Z,2022-03-20T01:49:23Z,Final,9,8
2021020984,20212022,R,2022-03-20T00:00:00Z,2022-03-20T02:50:55Z,Final,3,14
2021020985,20212022,R,2022-03-19T18:00:00Z,2022-03-19T20:37:57Z,Final,25,2
2021020986,20212022,R,2022-03-19T21:00:00Z,2022-03-19T23:37:27Z,Final,19,29
2021020987,20212022,R,2022-03-19T23:00:00Z,2022-03-20T01:53:40Z,Final,10,18
2021020988,20212022,R,2022-03-19T18:00:00Z,2022-03-19T20:34:29Z,Final,16,30
2021020989,20212022,R,2022-03-19T19:00:00Z,2022-03-19T21:43:39Z,Final,1,22
2021020990,20212022,R,2022-03-20T02:00:00Z,2022-03-20T04:32:43Z,Final,20,23
2021020991,20212022,R,2022-03-19T21:00:00Z,2022-03-19T23:27:44Z,Final,5,53
2021020992,20212022,R,2022-03-19T20:00:00Z,2022-03-19T22:37:13Z,Final,26,54
2021020993,20212022,R,2022-03-20T02:00:00Z,2022-03-20T04:38:23Z,Final,17,55
2021020994,20212022,R,2022-03-20T18:00:00Z,2022-03-20T20:28:33Z,Final,2,4
2021020995,20212022,R,2022-03-20T21:00:00Z,2022-03-20T23:41:52Z,Final,25,15
2021020996,20212022,R,2022-03-20T22:00:00Z,2022-03-21T00:37:23Z,Final,3,12
2021020997,20212022,R,2022-03-20T23:00:00Z,2022-03-21T01:33:14Z,Final,52,16
2021020998,20212022,R,2022-03-21T02:00:00Z,2022-03-21T04:43:11Z,Final,7,23
2021020999,20212022,R,2022-03-20T23:00:00Z,2022-03-21T01:26:40Z,Final,53,28
2021021000,20212022,R,2022-01-13T00:00:00Z,2022-01-13T03:01:52Z,Final,8,6
2021021001,20212022,R,2022-03-22T00:00:00Z,2022-03-22T02:28:31Z,Final,54,30
2021021002,20212022,R,2022-03-22T01:30:00Z,2022-03-22T04:09:23Z,Final,22,21
2021021003,20212022,R,2022-03-22T02:00:00Z,2022-03-22T04:42:05Z,Final,18,24
2021021004,20212022,R,2022-03-22T23:30:00Z,2022-03-23T02:16:16Z,Final,4,17
2021021005,20212022,R,2022-03-22T23:00:00Z,2022-03-23T01:33:27Z,Final,3,1
2021021006,20212022,R,2022-02-18T00:30:00Z,2022-02-18T02:59:03Z,Final,6,2
2021021007,20212022,R,2022-03-22T23:00:00Z,2022-03-23T01:33:52Z,Final,29,5
2021021008,20212022,R,2022-03-22T23:00:00Z,2022-03-23T01:26:29Z,Final,19,15
2021021009,20212022,R,2022-03-22T23:00:00Z,2022-03-23T01:53:41Z,Final,14,12
2021021010,20212022,R,2022-03-23T00:30:00Z,2022-03-23T03:04:59Z,Final,22,25
2021021011,20212022,R,2022-03-23T00:00:00Z,2022-03-23T02:32:32Z,Final,54,52
2021021012,20212022,R,2022-03-23T01:00:00Z,2022-03-23T03:38:46Z,Final,28,20
2021021013,20212022,R,2022-03-23T02:30:00Z,2022-03-23T04:58:02Z,Final,18,26
2021021014,20212022,R,2022-03-23T23:30:00Z,2022-03-24T02:21:50Z,Final,5,7
2021021015,20212022,R,2022-03-23T23:00:00Z,2022-03-24T01:39:37Z,Final,1,10
2021021016,20212022,R,2022-03-24T01:30:00Z,2022-03-24T04:00:37Z,Final,23,21
2021021017,20212022,R,2022-03-23T02:00:00Z,2022-03-23T04:28:10Z,Final,55,53
2021021018,20212022,R,2022-03-24T02:00:00Z,2022-03-24T04:52:44Z,Final,16,24
2021021019,20212022,R,2022-03-24T23:00:00Z,2022-03-25T01:49:34Z,Final,14,6
2021021020,20212022,R,2022-03-24T23:00:00Z,2022-03-25T01:44:31Z,Final,13,8
2021021021,20212022,R,2022-03-22T23:30:00Z,2022-03-23T01:55:18Z,Final,9,2
2021021022,20212022,R,2022-03-24T23:00:00Z,2022-03-25T01:50:03Z,Final,25,12
2021021023,20212022,R,2022-03-25T00:00:00Z,2022-03-25T02:30:45Z,Final,4,19
2021021024,20212022,R,2022-03-25T00:00:00Z,2022-03-25T02:49:15Z,Final,23,30
2021021025,20212022,R,2022-03-25T01:00:00Z,2022-03-25T03:39:19Z,Final,28,22
2021021026,20212022,R,2022-03-25T02:00:00Z,2022-03-25T04:50:22Z,Final,18,54
2021021027,20212022,R,2022-03-25T02:00:00Z,2022-03-25T04:52:46Z,Final,16,26
2021021028,20212022,R,2022-03-25T23:00:00Z,2022-03-26T01:43:50Z,Final,15,7
2021021029,20212022,R,2022-03-25T23:00:00Z,2022-03-26T01:28:29Z,Final,5,3
2021021030,20212022,R,2022-03-26T00:00:00Z,2022-03-26T02:38:49Z,Final,29,52
2021021031,20212022,R,2022-03-26T01:00:00Z,2022-03-26T03:43:06Z,Final,4,21
2021021032,20212022,R,2022-03-26T01:00:00Z,2022-03-26T03:31:59Z,Final,53,20
2021021033,20212022,R,2022-02-12T03:00:00Z,2022-02-12T05:35:11Z,Final,55,24
2021021034,20212022,R,2022-03-26T16:30:00Z,2022-03-26T19:12:12Z,Final,2,6
2021021035,20212022,R,2022-03-26T23:00:00Z,2022-03-27T01:45:49Z,Final,10,8
2021021036,20212022,R,2022-03-26T23:00:00Z,2022-03-27T02:10:32Z,Final,13,9
2021021037,20212022,R,2022-03-26T16:30:00Z,2022-03-26T19:23:12Z,Final,14,17
2021021038,20212022,R,2022-03-26T23:00:00Z,2022-03-27T01:47:15Z,Final,1,15
2021021039,20212022,R,2022-03-27T00:00:00Z,2022-03-27T02:37:27Z,Final,12,19
2021021040,20212022,R,2022-03-26T23:00:00Z,2022-03-27T01:56:23Z,Final,23,25
2021021041,20212022,R,2022-03-27T00:00:00Z,2022-03-27T02:48:47Z,Final,29,30
2021021042,20212022,R,2022-03-27T02:00:00Z,2022-03-27T04:50:23Z,Final,22,20
2021021043,20212022,R,2022-03-26T19:00:00Z,2022-03-26T21:48:36Z,Final,16,54
2021021044,20212022,R,2022-03-27T02:30:00Z,2022-03-27T05:00:11Z,Final,55,26
2021021045,20212022,R,2022-03-27T02:30:00Z,2022-03-27T04:57:53Z,Final,24,28
2021021046,20212022,R,2022-03-27T23:00:00Z,2022-03-28T01:41:21Z,Final,13,10
2021021047,20212022,R,2022-03-27T23:00:00Z,2022-03-28T01:52:02Z,Final,8,1
2021021048,20212022,R,2022-03-27T18:00:00Z,2022-03-27T20:56:50Z,Final,14,2
2021021049,20212022,R,2022-03-27T21:00:00Z,2022-03-27T23:33:45Z,Final,7,3
2021021050,20212022,R,2022-03-27T21:00:00Z,2022-03-27T23:42:22Z,Final,17,5
2021021051,20212022,R,2022-03-27T22:00:00Z,2022-03-28T00:37:37Z,Final,4,18
2021021052,20212022,R,2022-03-27T22:00:00Z,2022-03-28T01:09:52Z,Final,21,30
2021021053,20212022,R,2022-03-27T23:00:00Z,2022-03-28T01:37:08Z,Final,53,52
2021021054,20212022,R,2022-03-28T23:00:00Z,2022-03-29T01:33:56Z,Final,12,15
2021021055,20212022,R,2022-03-29T00:30:00Z,2022-03-29T03:01:51Z,Final,7,16
2021021056,20212022,R,2022-03-28T23:30:00Z,2022-03-29T01:59:23Z,Final,23,19
2021021057,20212022,R,2022-03-29T01:30:00Z,2022-03-29T04:03:54Z,Final,53,22
2021021058,20212022,R,2022-03-29T02:30:00Z,2022-03-29T05:11:53Z,Final,55,26
2021021059,20212022,R,2022-03-29T23:00:00Z,2022-03-30T01:45:57Z,Final,10,6
2021021060,20212022,R,2022-03-29T23:00:00Z,2022-03-30T01:45:10Z,Final,12,14
2021021061,20212022,R,2022-03-29T23:00:00Z,2022-03-30T01:49:51Z,Final,8,13
2021021062,20212022,R,2022-03-29T23:00:00Z,2022-03-30T01:39:47Z,Final,3,5
2021021063,20212022,R,2022-03-29T23:00:00Z,2022-03-30T01:34:14Z,Final,2,29
2021021064,20212022,R,2022-03-30T00:00:00Z,2022-03-30T02:50:35Z,Final,9,18
2021021065,20212022,R,2022-03-30T00:00:00Z,2022-03-30T02:34:13Z,Final,4,30
2021021066,20212022,R,2022-03-30T01:00:00Z,2022-03-30T03:49:46Z,Final,21,20
2021021067,20212022,R,2022-03-30T02:00:00Z,2022-03-30T04:39:44Z,Final,25,24
2021021068,20212022,R,2022-03-30T23:00:00Z,2022-03-31T01:43:41Z,Final,52,7
2021021069,20212022,R,2022-03-30T23:30:00Z,2022-03-31T02:14:50Z,Final,3,17
2021021070,20212022,R,2022-03-31T01:30:00Z,2022-03-31T04:18:33Z,Final,26,22
2021021071,20212022,R,2022-03-31T02:00:00Z,2022-03-31T04:37:03Z,Final,19,23
2021021072,20212022,R,2022-03-31T02:00:00Z,2022-03-31T04:31:57Z,Final,28,53
2021021073,20212022,R,2022-03-31T02:00:00Z,2022-03-31T04:42:11Z,Final,54,55
2021021074,20212022,R,2022-03-31T23:00:00Z,2022-04-01T02:03:16Z,Final,1,6
2021021075,20212022,R,2022-03-31T23:00:00Z,2022-04-01T01:58:46Z,Final,52,10
2021021076,20212022,R,2022-03-31T23:00:00Z,2022-04-01T01:38:55Z,Final,16,13
2021021077,20212022,R,2022-03-31T23:00:00Z,2022-04-01T01:24:13Z,Final,29,2
2021021078,20212022,R,2022-03-31T23:00:00Z,2022-04-01T01:38:48Z,Final,8,12
2021021079,20212022,R,2022-04-01T00:00:00Z,2022-04-01T02:51:11Z,Final,5,30
2021021080,20212022,R,2022-04-01T01:00:00Z,2022-04-01T03:34:06Z,Final,28,21
2021021081,20212022,R,2022-04-01T01:00:00Z,2022-04-01T03:46:08Z,Final,26,20
2021021082,20212022,R,2022-04-01T02:00:00Z,2022-04-01T04:38:35Z,Final,25,24
2021021083,20212022,R,2022-04-01T23:00:00Z,2022-04-02T01:32:23Z,Final,18,7
2021021084,20212022,R,2022-04-01T23:30:00Z,2022-04-02T02:11:26Z,Final,9,17
2021021085,20212022,R,2022-04-01T23:00:00Z,2022-04-02T01:35:07Z,Final,16,14
2021021086,20212022,R,2022-04-01T23:00:00Z,2022-04-02T01:29:15Z,Final,2,3
2021021087,20212022,R,2022-04-02T01:00:00Z,2022-04-02T03:43:24Z,Final,19,22
2021021088,20212022,R,2022-04-02T02:30:00Z,2022-04-02T05:05:39Z,Final,24,53
2021021089,20212022,R,2022-04-02T02:00:00Z,2022-04-02T04:37:46Z,Final,54,55
2021021090,20212022,R,2022-04-02T23:00:00Z,2022-04-03T01:54:34Z,Final,29,6
2021021091,20212022,R,2022-04-02T23:00:00Z,2022-04-03T02:00:13Z,Final,8,14
2021021092,20212022,R,2022-04-02T16:30:00Z,2022-04-02T19:07:28Z,Final,13,1
2021021093,20212022,R,2022-04-02T23:00:00Z,2022-04-03T01:39:26Z,Final,10,4
2021021094,20212022,R,2022-04-02T23:00:00Z,2022-04-03T01:45:31Z,Final,30,12
2021021095,20212022,R,2022-02-16T01:00:00Z,2022-02-16T03:39:51Z,Final,15,18
2021021096,20212022,R,2022-04-02T23:00:00Z,2022-04-03T01:42:10Z,Final,26,52
2021021097,20212022,R,2022-04-02T19:00:00Z,2022-04-02T21:52:45Z,Final,5,21
2021021098,20212022,R,2022-04-03T02:00:00Z,2022-04-03T04:42:54Z,Final,19,20
2021021099,20212022,R,2022-04-03T02:30:00Z,2022-04-03T05:00:11Z,Final,25,28
2021021100,20212022,R,2022-04-03T17:00:00Z,2022-04-03T19:37:30Z,Final,13,7
2021021101,20212022,R,2022-04-03T17:00:00Z,2022-04-03T19:39:47Z,Final,17,9
2021021102,20212022,R,2022-04-03T20:00:00Z,2022-04-03T22:44:08Z,Final,2,1
2021021103,20212022,R,2022-04-03T23:00:00Z,2022-04-04T01:50:02Z,Final,4,3
2021021104,20212022,R,2022-04-03T23:00:00Z,2022-04-04T01:36:24Z,Final,30,15
2021021105,20212022,R,2022-04-03T23:00:00Z,2022-04-04T01:48:15Z,Final,53,16
2021021106,20212022,R,2022-04-03T23:00:00Z,2022-04-04T01:37:05Z,Final,54,23
2021021107,20212022,R,2022-04-04T00:00:00Z,2022-04-04T02:40:33Z,Final,22,24
2021021108,20212022,R,2022-04-04T01:00:00Z,2022-04-04T03:36:14Z,Final,25,55
2021021109,20212022,R,2022-04-04T23:30:00Z,2022-04-05T02:18:45Z,Final,10,14
2021021110,20212022,R,2022-04-04T23:00:00Z,2022-04-05T01:55:00Z,Final,6,29
2021021111,20212022,R,2022-04-05T00:00:00Z,2022-04-05T02:27:56Z,Final,53,19
2021021112,20212022,R,2022-04-05T02:30:00Z,2022-04-05T05:08:20Z,Final,20,26
2021021113,20212022,R,2022-04-05T23:00:00Z,2022-04-06T01:31:35Z,Final,12,7
2021021114,20212022,R,2022-04-05T23:00:00Z,2022-04-06T01:37:33Z,Final,9,8
2021021115,20212022,R,2022-04-05T23:30:00Z,2022-04-06T02:22:43Z,Final,6,17
2021021116,20212022,R,2022-04-05T23:00:00Z,2022-04-06T02:00:22Z,Final,10,13
2021021117,20212022,R,2022-04-05T23:00:00Z,2022-04-06T01:29:09Z,Final,3,1
2021021118,20212022,R,2022-04-05T23:00:00Z,2022-04-06T01:32:10Z,Final,29,4
2021021119,20212022,R,2022-04-05T23:00:00Z,2022-04-06T01:39:39Z,Final,21,5
2021021120,20212022,R,2022-04-06T00:00:00Z,2022-04-06T02:53:25Z,Final,30,18
2021021121,20212022,R,2022-04-06T00:30:00Z,2022-04-06T03:07:21Z,Final,2,25
2021021122,20212022,R,2022-04-06T02:30:00Z,2022-04-06T04:58:59Z,Final,22,28
2021021123,20212022,R,2022-04-06T23:30:00Z,2022-04-07T02:27:08Z,Final,14,15
2021021124,20212022,R,2022-04-07T00:00:00Z,2022-04-07T02:29:49Z,Final,55,19
2021021125,20212022,R,2022-04-06T23:30:00Z,2022-04-07T02:06:25Z,Final,17,52
2021021126,20212022,R,2022-04-07T02:00:00Z,2022-04-07T04:28:50Z,Final,23,54
2021021127,20212022,R,2022-04-07T02:00:00Z,2022-04-07T04:44:08Z,Final,20,24
2021021128,20212022,R,2022-02-08T00:00:00Z,2022-02-08T02:20:04Z,Final,1,9
2021021129,20212022,R,2022-04-07T23:00:00Z,2022-04-08T01:32:13Z,Final,5,3
2021021130,20212022,R,2022-04-07T23:30:00Z,2022-04-08T01:55:42Z,Final,7,12
2021021131,20212022,R,2022-04-07T23:00:00Z,2022-04-08T01:19:35Z,Final,4,29
2021021132,20212022,R,2022-04-08T00:30:00Z,2022-04-08T02:54:42Z,Final,55,16
2021021133,20212022,R,2022-04-08T00:30:00Z,2022-04-08T03:11:06Z,Final,10,25
2021021134,20212022,R,2022-04-08T02:00:00Z,2022-04-08T04:23:11Z,Final,23,53
2021021135,20212022,R,2022-04-08T02:30:00Z,2022-04-08T05:01:42Z,Final,22,26
2021021136,20212022,R,2022-04-08T02:30:00Z,2022-04-08T05:05:53Z,Final,20,28
2021021137,20212022,R,2022-04-08T23:00:00Z,2022-04-09T01:44:41Z,Final,6,14
2021021138,20212022,R,2022-04-08T23:00:00Z,2022-04-09T01:32:24Z,Final,7,13
2021021139,20212022,R,2022-04-08T23:00:00Z,2022-04-09T01:35:21Z,Final,2,12
2021021140,20212022,R,2022-04-09T00:00:00Z,2022-04-09T02:45:05Z,Final,30,19
2021021141,20212022,R,2022-04-09T00:00:00Z,2022-04-09T02:44:05Z,Final,21,52
2021021142,20212022,R,2022-04-09T23:00:00Z,2022-04-10T01:43:54Z,Final,8,10
2021021143,20212022,R,2022-04-09T23:00:00Z,2022-04-10T01:44:37Z,Final,29,17
2021021144,20212022,R,2022-04-09T23:00:00Z,2022-04-10T01:41:42Z,Final,9,3
2021021145,20212022,R,2022-04-09T23:30:00Z,2022-04-10T02:17:27Z,Final,24,4
2021021146,20212022,R,2022-04-09T19:00:00Z,2022-04-09T21:58:43Z,Final,15,5
2021021147,20212022,R,2022-04-10T00:00:00Z,2022-04-10T02:35:16Z,Final,2,19
2021021148,20212022,R,2022-04-09T22:00:00Z,2022-04-10T00:38:48Z,Final,13,18
2021021149,20212022,R,2022-04-09T18:00:00Z,2022-04-09T20:34:16Z,Final,1,25
2021021150,20212022,R,2022-04-10T21:00:00Z,2022-04-10T23:37:28Z,Final,26,30
2021021151,20212022,R,2022-04-10T02:00:00Z,2022-04-10T04:48:41Z,Final,21,22
2021021152,20212022,R,2022-04-10T02:00:00Z,2022-04-10T04:47:33Z,Final,28,23
2021021153,20212022,R,2022-04-10T02:00:00Z,2022-04-10T04:31:59Z,Final,53,54
2021021154,20212022,R,2022-04-09T23:00:00Z,2022-04-10T01:40:08Z,Final,20,55
2021021155,20212022,R,2022-04-10T23:30:00Z,2022-04-11T02:14:28Z,Final,52,9
2021021156,20212022,R,2022-04-10T21:00:00Z,2022-04-10T23:32:37Z,Final,7,14
2021021157,20212022,R,2022-04-10T20:00:00Z,2022-04-10T22:50:23Z,Final,18,5
2021021158,20212022,R,2022-04-10T17:30:00Z,2022-04-10T20:12:25Z,Final,6,15
2021021159,20212022,R,2022-04-10T22:00:00Z,2022-04-11T00:45:53Z,Final,24,12
2021021160,20212022,R,2022-04-10T23:00:00Z,2022-04-11T01:33:56Z,Final,25,16
2021021161,20212022,R,2022-02-21T01:00:00Z,2022-02-21T03:39:20Z,Final,54,28
2021021162,20212022,R,2022-04-11T23:00:00Z,2022-04-12T01:33:17Z,Final,52,8
2021021163,20212022,R,2022-04-13T00:00:00Z,2022-04-13T02:40:43Z,Final,22,30
2021021164,20212022,R,2022-04-12T23:00:00Z,2022-04-13T01:45:51Z,Final,19,6
2021021165,20212022,R,2022-04-12T23:00:00Z,2022-04-13T01:39:58Z,Final,7,10
2021021166,20212022,R,2022-04-12T23:30:00Z,2022-04-13T02:05:08Z,Final,9,17
2021021167,20212022,R,2022-04-12T23:00:00Z,2022-04-13T01:41:46Z,Final,24,13
2021021168,20212022,R,2022-04-12T23:00:00Z,2022-04-13T01:34:38Z,Final,12,3
2021021169,20212022,R,2022-04-29T23:00:00Z,2022-04-30T01:42:52Z,Final,29,5
2021021170,20212022,R,2022-04-12T23:00:00Z,2022-04-13T01:37:45Z,Final,4,15
2021021171,20212022,R,2022-04-15T00:30:00Z,2022-04-15T03:35:47Z,Final,28,16
2021021172,20212022,R,2022-04-15T00:00:00Z,2022-04-15T02:42:51Z,Final,22,18
2021021173,20212022,R,2022-04-13T01:30:00Z,2022-04-13T04:15:14Z,Final,14,25
2021021174,20212022,R,2022-04-13T01:00:00Z,2022-04-13T03:36:56Z,Final,55,20
2021021175,20212022,R,2022-04-13T02:00:00Z,2022-04-13T04:38:47Z,Final,54,23
2021021176,20212022,R,2022-04-13T02:00:00Z,2022-04-13T04:31:56Z,Final,1,53
2021021177,20212022,R,2022-04-13T23:00:00Z,2022-04-14T01:36:41Z,Final,3,4
2021021178,20212022,R,2022-04-13T23:00:00Z,2022-04-14T01:36:25Z,Final,8,29
2021021179,20212022,R,2022-05-01T18:00:00Z,2022-05-01T20:25:41Z,Final,55,52
2021021180,20212022,R,2022-04-14T01:30:00Z,2022-04-14T04:14:48Z,Final,26,21
2021021181,20212022,R,2022-04-14T23:00:00Z,2022-04-15T01:55:49Z,Final,9,6
2021021182,20212022,R,2022-04-14T23:00:00Z,2022-04-15T01:31:20Z,Final,19,7
2021021183,20212022,R,2022-04-14T23:00:00Z,2022-04-15T01:38:29Z,Final,15,10
2021021184,20212022,R,2022-04-14T23:00:00Z,2022-04-15T01:47:04Z,Final,24,14
2021021185,20212022,R,2022-04-14T23:00:00Z,2022-04-15T01:43:29Z,Final,2,5
2021021186,20212022,R,2022-04-14T23:00:00Z,2022-04-15T01:36:47Z,Final,17,12
2021021187,20212022,R,2022-04-13T00:30:00Z,2022-04-13T02:58:27Z,Final,26,16
2021021188,20212022,R,2022-04-13T00:00:00Z,2022-04-13T02:47:31Z,Final,28,18
2021021189,20212022,R,2022-04-15T00:00:00Z,2022-04-15T02:42:46Z,Final,30,25
2021021190,20212022,R,2022-04-15T01:00:00Z,2022-04-15T03:30:39Z,Final,1,21
2021021191,20212022,R,2022-04-15T01:00:00Z,2022-04-15T03:38:46Z,Final,54,20
2021021192,20212022,R,2022-04-15T02:00:00Z,2022-04-15T04:30:59Z,Final,53,23
2021021193,20212022,R,2022-04-15T23:00:00Z,2022-04-16T01:32:51Z,Final,2,8
2021021194,20212022,R,2022-04-15T23:00:00Z,2022-04-16T01:40:30Z,Final,52,13
2021021195,20212022,R,2022-04-16T20:00:00Z,2022-04-16T22:40:40Z,Final,54,22
2021021196,20212022,R,2022-04-16T16:30:00Z,2022-04-16T19:10:45Z,Final,5,6
2021021197,20212022,R,2022-04-16T23:00:00Z,2022-04-17T01:33:24Z,Final,4,7
2021021198,20212022,R,2022-04-16T23:00:00Z,2022-04-17T01:59:14Z,Final,15,8
2021021199,20212022,R,2022-04-16T23:00:00Z,2022-04-17T01:51:50Z,Final,10,9
2021021200,20212022,R,2022-04-16T23:00:00Z,2022-04-17T01:54:13Z,Final,52,14
2021021201,20212022,R,2022-04-16T16:30:00Z,2022-04-16T18:56:22Z,Final,17,3
2021021202,20212022,R,2022-04-16T19:00:00Z,2022-04-16T21:58:19Z,Final,30,19
2021021203,20212022,R,2022-04-16T16:30:00Z,2022-04-16T19:15:00Z,Final,16,18
2021021204,20212022,R,2022-04-17T00:00:00Z,2022-04-17T02:32:55Z,Final,28,25
2021021205,20212022,R,2022-04-17T01:00:00Z,2022-04-17T03:44:20Z,Final,12,21
2021021206,20212022,R,2022-04-17T02:00:00Z,2022-04-17T04:37:50Z,Final,53,20
2021021207,20212022,R,2022-04-30T01:00:00Z,2022-04-30T03:43:05Z,Final,23,22
2021021208,20212022,R,2022-04-17T02:30:00Z,2022-04-17T05:04:50Z,Final,29,26
2021021209,20212022,R,2022-04-17T02:00:00Z,2022-04-17T04:48:50Z,Final,1,55
2021021210,20212022,R,2022-04-17T17:00:00Z,2022-04-17T19:32:56Z,Final,13,17
2021021211,20212022,R,2022-01-23T00:00:00Z,2022-01-23T02:34:50Z,Final,10,2
2021021212,20212022,R,2022-04-17T21:00:00Z,2022-04-17T23:36:53Z,Final,7,4
2021021213,20212022,R,2022-04-17T22:00:00Z,2022-04-18T00:41:03Z,Final,19,18
2021021214,20212022,R,2022-04-17T22:00:00Z,2022-04-18T00:38:05Z,Final,28,30
2021021215,20212022,R,2022-04-18T00:30:00Z,2022-04-18T03:04:43Z,Final,29,24
2021021216,20212022,R,2022-04-19T01:00:00Z,2022-04-19T03:36:38Z,Final,15,21
2021021217,20212022,R,2022-04-19T02:30:00Z,2022-04-19T05:09:24Z,Final,25,23
2021021218,20212022,R,2022-04-19T02:00:00Z,2022-04-19T04:35:17Z,Final,12,53
2021021219,20212022,R,2022-04-19T02:00:00Z,2022-04-19T04:32:35Z,Final,1,54
2021021220,20212022,R,2022-04-19T23:00:00Z,2022-04-20T01:38:01Z,Final,4,10
2021021221,20212022,R,2022-04-19T23:00:00Z,2022-04-20T01:37:46Z,Final,30,8
2021021222,20212022,R,2022-04-19T23:00:00Z,2022-04-20T01:42:26Z,Final,17,14
2021021223,20212022,R,2022-04-19T23:30:00Z,2022-04-20T02:14:11Z,Final,13,2
2021021224,20212022,R,2022-04-19T23:00:00Z,2022-04-20T01:33:58Z,Final,52,3
2021021225,20212022,R,2022-04-20T00:00:00Z,2022-04-20T02:34:44Z,Final,6,19
2021021226,20212022,R,2022-04-20T02:00:00Z,2022-04-20T04:33:00Z,Final,26,24
2021021227,20212022,R,2022-04-20T02:30:00Z,2022-04-20T04:58:59Z,Final,29,28
2021021228,20212022,R,2022-02-18T00:00:00Z,2022-02-18T02:31:53Z,Final,9,7
2021021229,20212022,R,2022-04-21T00:30:00Z,2022-04-21T03:09:54Z,Final,25,22
2021021230,20212022,R,2022-04-21T02:00:00Z,2022-04-21T04:43:33Z,Final,16,53
