,player1Id,player2Id,count
1151,8475193,8477341,2
1152,8471698,8471214,2
1153,8480806,8474683,2
1154,8475193,8478401,2
1155,8475193,8479407,2
1156,8471685,8480434,2
1157,8474037,8473512,2
1158,8474037,8474715,2
1159,8474037,8475763,2
1160,8471685,8479348,2
1161,8481656,8474602,2
1162,8481522,8481528,2
1163,8471685,8478042,2
1164,8474613,8477950,2
1165,8474613,8476921,2
1166,8475197,8477934,2
1167,8480113,8477960,2
1168,8475197,8478402,2
1169,8480806,8478873,2
1170,8474641,8475164,2
1171,8471698,8477511,2
1172,8471699,8474053,2
1173,8480802,8477998,2
1174,8480801,8480064,2
1175,8474679,8479339,2
1176,8471794,8477979,2
1177,8481617,8476468,2
1178,8481617,8477500,2
1179,8481617,8478856,2
1180,8474679,8477416,2
1181,8481524,8476455,2
1182,8475184,8477429,2
1183,8475184,8478366,2
1184,8480802,8479977,2
1185,8480144,8481624,2
1186,8480803,8476454,2
1187,8471724,8477404,2
1188,8481618,8477979,2
1189,8480803,8477934,2
1190,8475184,8481554,2
1191,8481523,8480798,2
1192,8474034,8479525,2
1193,8481624,8476853,2
1194,8480145,8478398,2
1195,8481523,8479542,2
1196,8471675,8478542,2
1197,8475200,8475343,2
1198,8480801,8478400,2
1199,8475200,8475744,2
1200,8471218,8480145,2
1201,8480829,8480039,2
1202,8482093,8480830,2
1203,8471218,8477940,2
1204,8480830,8473533,2
1205,8481477,8480980,2
1206,8474586,8476826,2
1207,8482109,8475184,2
1208,8482109,8476458,2
1209,8474040,8480459,2
1210,8474053,8471699,2
1211,8471215,8478046,2
1212,8474578,8482222,2
1213,8474578,8478414,2
1214,8474578,8478136,2
1215,8475231,8476429,2
1216,8471215,8477404,2
1217,8480069,8478420,2
1218,8474578,8474053,2
1219,8482109,8480078,2
1220,8480830,8477950,2
1221,8480069,8476455,2
1222,8474573,8479193,2
1223,8480829,8476958,2
1224,8480829,8476921,2
1225,8480829,8476869,2
1226,8475220,0,2
1227,8475200,8476880,2
1228,8480113,8476479,2
1229,8471675,8470604,2
1230,8482078,8475181,2
1231,8475208,8471675,2
1232,8474600,8480009,2
1233,8480113,8471685,2
1234,8480817,8476459,2
1235,8480113,8471303,2
1236,8471669,8477429,2
1237,8475220,8471274,2
1238,8471228,8476902,2
1239,8480817,8476624,2
1240,8475220,8474716,2
1241,8481522,8476994,2
1242,8474037,8481546,2
1243,8475220,8478493,2
1244,8481481,8480113,2
1245,8481481,8479998,2
1246,8480074,8479496,2
1247,8474590,8475343,2
1248,8482093,8476882,2
1249,8474679,8482705,2
1250,8480185,8479066,2
1251,8474573,8478463,2
1252,8480355,8477149,2
1253,8475163,8480012,2
1254,8474884,8477460,2
1255,8480459,8479425,2
1256,8480459,8477952,2
1257,8480459,8477944,2
1258,8475166,8476853,2
1259,8481533,8482142,2
1260,8473449,8480839,2
1261,8481559,8476462,2
1262,8481533,8478873,2
1263,8474849,8476906,2
1264,8480448,8480073,2
1265,8475167,8474034,2
1266,8481533,8476854,2
1267,8475167,8476453,2
1268,8474849,8470626,2
1269,8473449,8479335,2
1270,8481533,8476483,2
1271,8481559,8478470,2
1272,8481533,8475764,2
1273,8475167,8479383,2
1274,8480797,8475763,2
1275,8473986,8479525,2
1276,8475163,8477500,2
1277,8474884,8480018,2
1278,8473449,8481522,2
1279,8473533,8477488,2
1280,8473512,8473544,2
1281,8480762,8480074,2
1282,8481542,8477946,2
1283,8473507,8477989,2
1284,8475149,8477839,2
1285,8475149,8477505,2
1286,8473512,8480028,2
1287,8480762,8478460,2
1288,8473533,8475855,2
1289,8481554,8476458,2
1290,8473533,8478451,2
1291,8473449,8481528,2
1292,8481540,8479514,2
1293,8475158,8475765,2
1294,8473548,8476329,2
1295,8475158,8476792,2
1296,8480789,8478445,2
1297,8480727,8477406,2
1298,8481540,8476441,2
1299,8475158,8478859,2
1300,8473563,8477511,2
1301,8473453,0,2
1302,8481559,8480002,2
1303,8473994,8470794,2
1304,8475179,8478864,2
1305,8473994,8471228,2
1306,8473419,8475225,2
1307,8481528,8478109,2
1308,8475172,8480069,2
1309,8480208,8482116,2
1310,8480208,8480064,2
1311,8474031,8471734,2
1312,8481577,8474600,2
1313,8480800,8478856,2
1314,8471887,8478055,2
1315,8481580,8474189,2
1316,8481580,8474602,2
1317,8481580,8475324,2
1318,8480208,8474584,2
1319,8480205,8480762,2
1320,8475178,8477934,2
1321,8481528,8475784,2
1322,8480205,8478458,2
1323,8480205,8474161,2
1324,8474031,8478873,2
1325,8481528,8473449,2
1326,8474683,8475164,2
1327,8480188,8480002,2
1328,8471873,8477951,2
1329,8473419,8475287,2
1330,8475172,8477501,2
1331,8475172,8477492,2
1332,8474715,8478500,2
1333,8475168,8479316,2
1334,8474716,8477942,2
1335,8480797,8476872,2
1336,8481533,8474683,2
1337,8475169,8470281,2
1338,8474009,8470613,2
1339,8474009,8471699,2
1340,8474716,8471274,2
1341,8481560,8479348,2
1342,8474009,8476442,2
1343,8474009,8477034,2
1344,8474027,8474037,2
1345,8475170,8477402,2
1346,8480220,8478500,2
1347,8481560,8480434,2
1348,8474009,8479373,2
1349,8473419,8479325,2
1350,8474009,8479393,2
1351,8481533,8470612,2
1352,8481560,8481481,2
1353,8473419,8476422,2
1354,8480216,8475794,2
1355,8482110,8475193,2
1356,8473512,8478067,2
1357,8480830,8480039,2
1358,8474149,8478434,2
1359,8470600,8480036,2
1360,8475718,8480144,2
1361,8475343,8475200,2
1362,8474189,8477511,2
1363,8482116,8477015,2
1364,8482116,8475766,2
1365,8474565,8476905,2
1366,8475287,8476422,2
1367,8480865,8474573,2
1368,8482475,8480762,2
1369,8482113,8478975,2
1370,8475722,8470604,2
1371,8480029,8474589,2
1372,8474565,8478462,2
1373,8470794,8480036,2
1374,8481186,8475172,2
1375,8475722,8477953,2
1376,8475692,8477451,2
1377,8480064,8478469,2
1378,8481068,8474056,2
1379,8480883,8480002,2
1380,8475692,8476856,2
1381,8469455,8481624,2
1382,8470638,8479325,2
1383,8470638,8478498,2
1384,8474151,8474564,2
1385,8475314,8474573,2
1386,8480027,8481581,2
1387,8475714,8478891,2
1388,8474564,8478472,2
1389,8475314,8477506,2
1390,8470621,8474034,2
1391,8475314,8479356,2
1392,8474189,8474590,2
1393,8475314,8475754,2
1394,8474150,8476399,2
1395,8482116,8480208,2
1396,8475314,8465009,2
1397,8481068,8479407,2
1398,8474102,8475765,2
1399,8480845,8479675,2
1400,8482116,8478406,2
1401,8474090,8477950,2
1402,8474189,8475324,2
1403,8480043,8477939,2
1404,8474564,8479410,2
1405,8480890,8473548,2
1406,8480871,8474679,2
1407,8474565,0,2
1408,8482222,8470613,2
1409,8481186,8471794,2
1410,8480039,8478427,2
1411,8470610,8476419,2
1412,8474161,8475809,2
1413,8475726,8478397,2
1414,8475726,8479314,2
1415,8470610,8478463,2
1416,8474141,8479542,2
1417,8475726,8477989,2
1418,8480839,8475784,2
1419,8470966,8475772,2
1420,8481441,8477839,2
1421,8471214,8477839,2
1422,8471214,8473563,2
1423,8471214,8474189,2
1424,8475726,8476346,2
1425,8471214,8477845,2
1426,8469455,8477941,2
1427,8474568,0,2
1428,8469455,8479318,2
1429,8475690,8476399,2
1430,8474573,8475151,2
1431,8480068,8479543,2
1432,8480068,8477494,2
1433,8470606,8478911,2
1434,8470613,8476442,2
1435,8471214,8477903,2
1436,8482113,8477409,2
1437,8482245,8480801,2
1438,8480830,8482093,2
1439,8482222,8478414,2
1440,8474149,8476539,2
1441,8474161,8477416,2
1442,8481528,8479335,1
1443,8478542,8477969,1
1444,8481533,8474641,1
1445,8478542,8477967,1
1446,8481014,8480068,1
1447,8481014,8477494,1
1448,8478463,8477202,1
1449,8478519,8477426,1
1450,8481014,8479514,1
1451,8478542,8478046,1
1452,8478542,8478507,1
1453,8480979,8471873,1
1454,8478550,8471734,1
1455,8478460,8479339,1
1456,8481032,8478434,1
1457,8478460,8478458,1
1458,8478463,8477506,1
1459,8481528,8479419,1
1460,8481528,8480196,1
1461,8478519,8479390,1
1462,8478462,8481519,1
1463,8478463,8475151,1
1464,8481528,8480035,1
1465,8480980,8481477,1
1466,8478463,8474573,1
1467,8478463,8470610,1
1468,8478542,8475311,1
1469,8478550,8473541,1
1470,8480980,8475179,1
1471,8478542,8471675,1
1472,8478542,8471215,1
1473,8478519,8479984,1
1474,8478542,8476875,1
1475,8478463,8470594,1
1476,8481533,8471306,1
1477,8481533,8473503,1
1478,8481528,8479465,1
1479,8478462,8478009,1
1480,8481533,8471734,1
1481,8478463,8475314,1
1482,8478542,8477404,1
1483,8478462,8477424,1
1484,8478462,8477406,1
1485,8478462,8477018,1
1486,8480979,8473548,1
1487,8478462,8476883,1
1488,8478462,8476448,1
1489,8478462,8476434,1
1490,8480988,8475906,1
1491,8478519,8479718,1
1492,8478550,8478366,1
1493,8478460,8476374,1
1494,8481540,8476469,1
1495,8481540,8478009,1
1496,8478585,8475883,1
1497,8478585,8475197,1
1498,8481540,8477992,1
1499,8481540,8477494,1
1500,8478449,8478495,1
1501,8481540,8476981,1
1502,8478585,8475169,1
1503,8478585,8476879,1
1504,8481540,8475848,1
1505,8478451,8474090,1
1506,8480883,8479407,1
1507,8481540,8473507,1
1508,8481540,8469608,1
1509,8481537,8479511,1
1510,8481535,8480800,1
1511,8478449,8476889,1
1512,8481540,8480068,1
1513,8478550,8476341,1
1514,8478445,8479356,1
1515,8478851,8475793,1
1516,8481542,8477479,1
1517,8478846,8478911,1
1518,8478445,8476429,1
1519,8478840,8477505,1
1520,8478445,8478007,1
1521,8478840,8476437,1
1522,8478838,8479543,1
1523,8478585,8476913,1
1524,8478445,8480789,1
1525,8481542,8474040,1
1526,8478447,8479983,1
1527,8478449,8470600,1
1528,8480883,8475193,1
1529,8478585,8477943,1
1530,8481540,8482076,1
1531,8480883,8481559,1
1532,8481535,8478856,1
1533,8480884,8475220,1
1534,8480901,0,1
1535,8481533,8479351,1
1536,8478458,8479941,1
1537,8481533,8478007,1
1538,8478458,8479945,1
1539,8478463,8478512,1
1540,8478458,8480074,1
1541,8478550,8477429,1
1542,8480901,8479365,1
1543,8480884,8478864,1
1544,8481533,8475789,1
1545,8478458,8482705,1
1546,8480901,8479987,1
1547,8480950,8476853,1
1548,8481533,8475215,1
1549,8480950,8478483,1
1550,8481533,8475164,1
1551,8478458,8479193,1
1552,8478458,8478882,1
1553,8481533,8479968,1
1554,8481533,8480001,1
1555,8478452,8477495,1
1556,8478569,8475279,1
1557,8478567,8482475,1
1558,8481535,8476779,1
1559,8481535,8476468,1
1560,8478452,8479337,1
1561,8478567,8479945,1
1562,8478567,8474679,1
1563,8478550,8480817,1
1564,8478452,8480313,1
1565,8481535,8475215,1
1566,8481535,8474574,1
1567,8480887,8478133,1
1568,8478550,8480280,1
1569,8478550,8479328,1
1570,8478463,8477967,1
1571,8478466,8476437,1
1572,8478463,8480071,1
1573,8481528,8477949,1
1574,8481522,8479999,1
1575,8478498,8478048,1
1576,8481522,8479335,1
1577,8481147,8474593,1
1578,8481161,8482705,1
1579,8478498,8477970,1
1580,8478498,8477508,1
1581,8481521,8478439,1
1582,8478483,8475683,1
1583,8478483,8476412,1
1584,8481521,8478173,1
1585,8481518,8480188,1
1586,8478483,8477021,1
1587,8478498,8476891,1
1588,8481518,8478401,1
1589,8481518,8476462,1
1590,8481517,8481580,1
1591,8481122,8474031,1
1592,8478498,8479546,1
1593,8478498,8480021,1
1594,8478474,8479406,1
1595,8481522,8480035,1
1596,8478474,8478062,1
1597,8481077,8474578,1
1598,8478500,8474037,1
1599,8481093,8478915,1
1600,8478474,8478470,1
1601,8478474,8479345,1
1602,8478500,8473512,1
1603,8478445,8475754,1
1604,8478500,8470775,1
1605,8478474,8480849,1
1606,8478476,8478474,1
1607,8478476,8479343,1
1608,8478483,8470966,1
1609,8478483,8471306,1
1610,8478483,8474162,1
1611,8481517,8475958,1
1612,8481517,8475324,1
1613,8481481,8481600,1
1614,8478498,0,1
1615,8481441,8475744,1
1616,8478493,8477968,1
1617,8478498,8471734,1
1618,8481477,8477919,1
1619,8481477,8476463,1
1620,8478493,8480980,1
1621,8481461,8479514,1
1622,8481461,8480018,1
1623,8481481,8470606,1
1624,8481477,8475760,1
1625,8481477,8471274,1
1626,8478493,8481557,1
1627,8481477,8475220,1
1628,8481477,8475179,1
1629,8478495,8475906,1
1630,8478495,8476902,1
1631,8481477,8479520,1
1632,8481481,8476874,1
1633,8481186,8477492,1
1634,8478498,8475791,1
1635,8481186,8477979,1
1636,8481186,8478903,1
1637,8478483,8480043,1
1638,8478483,8480144,1
1639,8481186,8479398,1
1640,8481433,8477479,1
1641,8478498,8476854,1
1642,8478483,8481033,1
1643,8478498,8473422,1
1644,8478498,8475745,1
1645,8481481,8478042,1
1646,8478498,8475287,1
1647,8481481,8477962,1
1648,8481441,8474602,1
1649,8481481,8476883,1
1650,8478493,8475179,1
1651,8478474,8476906,1
1652,8478474,8476851,1
1653,8481068,8482125,1
1654,8478508,8479371,1
1655,8478466,8477369,1
1656,8478466,8477511,1
1657,8478508,8479671,1
1658,8478466,8480045,1
1659,8481524,8477492,1
1660,8478467,8476442,1
1661,8478467,8476881,1
1662,8478468,8475168,1
1663,8478466,8476884,1
1664,8478468,8476457,1
1665,8478469,8470594,1
1666,8481068,8475193,1
1667,8481068,8475683,1
1668,8478508,8479313,1
1669,8478508,8479026,1
1670,8478508,8476988,1
1671,8481061,8480060,1
1672,8481061,8479981,1
1673,8481524,8475172,1
1674,8478466,8475772,1
1675,8481032,8479980,1
1676,8478463,8480789,1
1677,8478466,8473563,1
1678,8481528,8476994,1
1679,8478466,8474590,1
1680,8478466,8475768,1
1681,8481058,8477494,1
1682,8478466,8475809,1
1683,8478512,8475314,1
1684,8481058,8480068,1
1685,8481061,8470613,1
1686,8478466,8475820,1
1687,8478466,8476434,1
1688,8478512,8480789,1
1689,8481061,8474578,1
1690,8481061,8479705,1
1691,8481068,8476462,1
1692,8478469,8475766,1
1693,8481523,8474870,1
1694,8481068,8480860,1
1695,8481068,8480382,1
1696,8478472,8479394,1
1697,8478472,8479525,1
1698,8478472,8480073,1
1699,8481523,8479337,1
1700,8478472,8482116,1
1701,8478506,8474161,1
1702,8478500,8480797,1
1703,8478472,8478519,1
1704,8478474,8470626,1
1705,8478500,8478439,1
1706,8481068,8480883,1
1707,8481523,8478043,1
1708,8478474,8474062,1
1709,8478500,8477887,1
1710,8481523,8476473,1
1711,8481068,8480188,1
1712,8481068,8480003,1
1713,8481068,8476923,1
1714,8481524,8473446,1
1715,8478508,8476434,1
1716,8478469,8476883,1
1717,8478508,8476393,1
1718,8478469,8478874,1
1719,8478508,8475798,1
1720,8481068,8478470,1
1721,8478508,8474600,1
1722,8478469,8482245,1
1723,8478472,8476903,1
1724,8478507,8476934,1
1725,8478472,0,1
1726,8478506,8477416,1
1727,8481523,8480025,1
1728,8478472,8474151,1
1729,8478472,8474564,1
1730,8478472,8474589,1
1731,8480027,8470600,1
1732,8478431,8478398,1
1733,8478445,8475314,1
1734,8478147,8476851,1
1735,8478136,8474578,1
1736,8478136,8474716,1
1737,8478136,8479393,1
1738,8478146,8475171,1
1739,8482113,8477935,1
1740,8482113,8477493,1
1741,8482113,8477484,1
1742,8478146,8475660,1
1743,8478146,8477353,1
1744,8482113,8477346,1
1745,8478173,8475763,1
1746,8482113,8478055,1
1747,8482113,8475279,1
1748,8482111,8476341,1
1749,8478211,8476459,1
1750,8482110,8481068,1
1751,8478211,8478550,1
1752,8478211,8479324,1
1753,8478211,8481554,1
1754,8482110,8480883,1
1755,8478233,0,1
1756,8482110,8480188,1
1757,8482113,8478024,1
1758,8482113,8478569,1
1759,8482110,8479407,1
1760,8478133,8473507,1
1761,8478131,8477021,1
1762,8482124,8476960,1
1763,8482124,8475156,1
1764,8478131,8478047,1
1765,8478131,8478499,1
1766,8482124,8473575,1
1767,8482116,8478902,1
1768,8482116,8478874,1
1769,8478131,8480873,1
1770,8482116,8478400,1
1771,8478133,8475279,1
1772,8482113,8479066,1
1773,8478133,8475848,1
1774,8482116,8478007,1
1775,8478133,8477989,1
1776,8482116,8477482,1
1777,8482116,8477384,1
1778,8478133,8481014,1
1779,8478133,8481461,1
1780,8478136,8471699,1
1781,8482116,8474207,1
1782,8482113,8480015,1
1783,8482110,8480003,1
1784,8478233,8475790,1
1785,8482093,8471695,1
1786,8482093,8476434,1
1787,8478396,8474628,1
1788,8478396,8475714,1
1789,8478396,8475726,1
1790,8482093,8478904,1
1791,8482093,8478451,1
1792,8478396,8476346,1
1793,8478396,8476439,1
1794,8482093,8477950,1
1795,8478396,8478024,1
1796,8478396,8479314,1
1797,8478397,8475789,1
1798,8478396,0,1
1799,8478397,8476346,1
1800,8478397,8478872,1
1801,8478397,8479314,1
1802,8482093,8474613,1
1803,8482093,8474090,1
1804,8478398,8471669,1
1805,8482093,8474013,1
1806,8478398,8474651,1
1807,8482093,8473533,1
1808,8478398,8476331,1
1809,8482097,8480839,1
1810,8482109,8470880,1
1811,8482110,8477435,1
1812,8482109,8479324,1
1813,8478233,8476346,1
1814,8482110,8476923,1
1815,8478233,8477496,1
1816,8482110,8474056,1
1817,8478233,8478048,1
1818,8478233,8478397,1
1819,8478233,8478430,1
1820,8482109,8479328,1
1821,8478233,8479314,1
1822,8478233,8480008,1
1823,8478233,8482076,1
1824,8478366,8480015,1
1825,8478366,8466138,1
1826,8478366,8467950,1
1827,8482109,8478104,1
1828,8482109,8476885,1
1829,8478366,8476624,1
1830,8482109,8476624,1
1831,8478366,8477933,1
1832,8482109,8475747,1
1833,8482109,8471734,1
1834,8478366,8478569,1
1835,8478131,8476853,1
1836,8482124,8478048,1
1837,8478131,8474162,1
1838,8478055,8473512,1
1839,8482705,8477503,1
1840,8482671,8480420,1
1841,8478047,8480873,1
1842,8478051,8474037,1
1843,8478051,8477424,1
1844,8478051,8477887,1
1845,8478051,8477948,1
1846,8478055,0,1
1847,8482671,8475784,1
1848,8482665,8478407,1
1849,8482665,8477955,1
1850,8478047,8476853,1
1851,8482665,8476457,1
1852,8482655,8480051,1
1853,8478055,8476456,1
1854,8478055,8476999,1
1855,8478055,8477202,1
1856,8482655,8478474,1
1857,8482655,8477951,1
1858,8482655,8475728,1
1859,8482654,8477887,1
1860,8478057,8476792,1
1861,8478047,8477021,1
1862,8482705,8478460,1
1863,8482124,8479496,1
1864,8478046,8477404,1
1865,8483565,8477416,1
1866,8478046,8476927,1
1867,8478046,8476934,1
1868,8483397,8479365,1
1869,8478046,8477244,1
1870,8483397,8475287,1
1871,8483397,8473422,1
1872,8482834,8476891,1
1873,8482745,8480806,1
1874,8482745,8475831,1
1875,8482705,8482475,1
1876,8482705,8478499,1
1877,8482705,8480205,1
1878,8482705,8479369,1
1879,8478046,8477969,1
1880,8482705,8478882,1
1881,8478046,8478866,1
1882,8478046,8479944,1
1883,8482705,8478506,1
1884,8478047,8469455,1
1885,8478047,8470966,1
1886,8478047,8474162,1
1887,8482641,8476456,1
1888,8478062,8470626,1
1889,8478062,8476288,1
1890,8482149,8477220,1
1891,8482245,8477384,1
1892,8482241,8476927,1
1893,8482241,8470619,1
1894,8482222,8474578,1
1895,8482222,8474053,1
1896,8478115,0,1
1897,8478115,8469455,1
1898,8478115,8473575,1
1899,8482149,8479400,1
1900,8478115,8475160,1
1901,8482148,8471698,1
1902,8478062,8476906,1
1903,8482142,8478873,1
1904,8482142,8477947,1
1905,8482142,8477424,1
1906,8478115,8480144,1
1907,8478115,8481624,1
1908,8482142,8474641,1
1909,8478115,8482076,1
1910,8482133,8480313,1
1911,8478131,8469455,1
1912,8482124,8480845,1
1913,8482245,8478874,1
1914,8482245,8479580,1
1915,8478109,8479420,1
1916,8482245,8480064,1
1917,8478062,8479343,1
1918,8482475,8480051,1
1919,8482475,8479402,1
1920,8478067,8476872,1
1921,8482475,8478882,1
1922,8482475,8478039,1
1923,8482475,8475809,1
1924,8478067,8479772,1
1925,8478067,8480028,1
1926,8478075,8476878,1
1927,8478075,8476994,1
1928,8478075,8479973,1
1929,8478075,8480839,1
1930,8478075,8481626,1
1931,8482475,8474679,1
1932,8478099,8481061,1
1933,8478109,8473449,1
1934,8482475,8474161,1
1935,8478109,8475784,1
1936,8478109,8476945,1
1937,8478109,8477970,1
1938,8478398,8476434,1
1939,8478398,8476883,1
1940,8478445,8475151,1
1941,8478430,8478396,1
1942,8478427,8480039,1
1943,8478427,8480382,1
1944,8481560,8477960,1
1945,8481560,8476412,1
1946,8481560,8471303,1
1947,8478430,8473473,1
1948,8478430,8474593,1
1949,8478430,8475690,1
1950,8481559,8482110,1
1951,8478430,8476399,1
1952,8478430,8478397,1
1953,8478427,8478451,1
1954,8478431,8476470,1
1955,8478431,8476952,1
1956,8478431,8477220,1
1957,8478851,8481577,1
1958,8478431,8479400,1
1959,8481559,8478401,1
1960,8478432,8479343,1
1961,8478432,8479345,1
1962,8478432,8480849,1
1963,8478434,8474149,1
1964,8478427,8478970,1
1965,8481560,8477962,1
1966,8481559,8478007,1
1967,8478424,8476331,1
1968,8481560,8481606,1
1969,8478420,8477501,1
1970,8478420,8477967,1
1971,8478420,8478038,1
1972,8478420,8478039,1
1973,8478420,8478872,1
1974,8478420,8479398,1
1975,8481560,8480845,1
1976,8478421,8479415,1
1977,8478424,8475455,1
1978,8481560,8479979,1
1979,8478427,8476958,1
1980,8478424,8476392,1
1981,8478424,8476952,1
1982,8478424,8477429,1
1983,8478424,8479378,1
1984,8478424,8482149,1
1985,8478427,0,1
1986,8478427,8473533,1
1987,8478427,8475883,1
1988,8481560,8478911,1
1989,8478427,8476921,1
1990,8478434,8477018,1
1991,8478434,8478462,1
1992,8478398,8476952,1
1993,8481554,8476459,1
1994,8478443,8475745,1
1995,8478443,8475762,1
1996,8478443,8476891,1
1997,8481557,8474716,1
1998,8481554,8480078,1
1999,8478444,8474612,1
2000,8478444,8475171,1
2001,8481554,8478550,1
2002,8478444,8476779,1
2003,8481554,8476624,1
2004,8481554,8475184,1
2005,8478440,8479542,1
2006,8481554,8473541,1
2007,8478444,8480800,1
2008,8478444,8481519,1
2009,8481546,8478439,1
2010,8481546,8478048,1
2011,8481546,8470775,1
2012,8481542,8482078,1
2013,8481542,8480459,1
2014,8478445,8472382,1
2015,8481542,8479992,1
2016,8478443,8475287,1
2017,8481557,8475220,1
2018,8481559,8476923,1
2019,8478439,8480028,1
2020,8478434,8479991,1
2021,8478438,8478851,1
2022,8478439,8471735,1
2023,8478439,8473512,1
2024,8478439,8475246,1
2025,8478439,8476872,1
2026,8478439,8476883,1
2027,8478439,8476945,1
2028,8478439,8477948,1
2029,8478439,8478067,1
2030,8478439,8480220,1
2031,8481557,8475692,1
2032,8478439,8481521,1
2033,8478439,8481546,1
2034,8478440,8473575,1
2035,8478440,8474889,1
2036,8481559,8475683,1
2037,8481559,8475193,1
2038,8481559,8470860,1
2039,8481557,8478864,1
2040,8481557,8476437,1
2041,8478440,8479388,1
2042,8478420,8476883,1
2043,8481560,8482124,1
2044,8478420,8473446,1
2045,8481624,8478483,1
2046,8481656,8474590,1
2047,8481641,8480036,1
2048,8478402,0,1
2049,8478402,8469608,1
2050,8481626,8478872,1
2051,8481626,8478075,1
2052,8481626,8476525,1
2053,8478402,8475169,1
2054,8481624,8480950,1
2055,8481624,8479318,1
2056,8481624,8478131,1
2057,8478401,8480003,1
2058,8478402,8476879,1
2059,8481624,8477472,1
2060,8478402,8476945,1
2061,8478402,8477424,1
2062,8481624,8475718,1
2063,8481624,8474190,1
2064,8478402,8478492,1
2065,8481624,8470966,1
2066,8481624,8469608,1
2067,8478402,8480802,1
2068,8478401,8481559,1
2069,8481711,8473548,1
2070,8481568,8479337,1
2071,8478399,8475193,1
2072,8482089,8475170,1
2073,8482078,8479193,1
2074,8482078,8478048,1
2075,8482078,8478013,1
2076,8478398,8478424,1
2077,8482078,8476883,1
2078,8478398,8479378,1
2079,8478398,8482076,1
2080,8482078,8471686,1
2081,8482073,8478550,1
2082,8482073,8476458,1
2083,8478401,8479415,1
2084,8482072,8473419,1
2085,8478400,8477015,1
2086,8478400,8480208,1
2087,8482055,8478866,1
2088,8478400,8482116,1
2089,8482055,8478046,1
2090,8478401,8477435,1
2091,8478401,8478435,1
2092,8482055,8477969,1
2093,8481720,8476853,1
2094,8481624,8469455,1
2095,8481618,8481186,1
2096,8481618,8478420,1
2097,8481577,8479316,1
2098,8478413,8478136,1
2099,8481582,8477939,1
2100,8481581,8476889,1
2101,8481580,8481441,1
2102,8481580,8478007,1
2103,8478414,0,1
2104,8478414,8471709,1
2105,8478414,8471734,1
2106,8481580,8471214,1
2107,8481577,8479371,1
2108,8478414,8474636,1
2109,8478403,8474157,1
2110,8478414,8475809,1
2111,8478414,8478099,1
2112,8481577,8478851,1
2113,8481577,8477446,1
2114,8478414,8480847,1
2115,8481577,8476887,1
2116,8481577,8475793,1
2117,8478416,8479390,1
2118,8478420,0,1
2119,8478420,8471794,1
2120,8478413,8477942,1
2121,8481598,8478402,1
2122,8478413,8477451,1
2123,8481606,8471685,1
2124,8481618,8478038,1
2125,8478403,8474166,1
2126,8481618,8477073,1
2127,8481618,8476341,1
2128,8481618,8475172,1
2129,8478403,8480280,1
2130,8478403,8480727,1
2131,8478407,8475149,1
2132,8478407,8475772,1
2133,8481617,8480012,1
2134,8481617,8475831,1
2135,8478407,8476826,1
2136,8478407,8477955,1
2137,8478407,8478891,1
2138,8481617,8475413,1
2139,8481617,8475171,1
2140,8478408,8477939,1
2141,8481617,8474574,1
2142,8481609,8477951,1
2143,8478408,8478444,1
2144,8481606,8481560,1
2145,8478851,8480947,1
2146,8478874,8480798,1
2147,8478856,8474574,1
2148,8479542,8477330,1
2149,8479542,8477846,1
2150,8480144,8477021,1
2151,8479542,8478043,1
2152,8479542,8478452,1
2153,8480113,8481606,1
2154,8479542,8478519,1
2155,8480113,8481600,1
2156,8479542,8479525,1
2157,8479543,8476967,1
2158,8479543,8477476,1
2159,8480113,8480434,1
2160,8479543,8478996,1
2161,8479546,8473422,1
2162,8479546,8475745,1
2163,8479553,8471887,1
2164,8479553,8477346,1
2165,8479553,8477409,1
2166,8479553,8479523,1
2167,8479553,8480185,1
2168,8480113,8478911,1
2169,8480113,8478042,1
2170,8479580,8474589,1
2171,8479580,8475766,1
2172,8480144,8477939,1
2173,8480144,8478131,1
2174,8479941,8478460,1
2175,8480144,8478483,1
2176,8479525,8476453,1
2177,8480185,8471887,1
2178,8479525,8478010,1
2179,8480184,8477479,1
2180,8479525,8479390,1
2181,8480172,8478406,1
2182,8479536,8475200,1
2183,8479536,8477511,1
2184,8480172,8476292,1
2185,8480172,8474564,1
2186,8480160,8480304,1
2187,8480157,8480023,1
2188,8479542,8474151,1
2189,8480157,8475765,1
2190,8478046,8470619,1
2191,8479542,8475717,1
2192,8480145,8476952,1
2193,8479542,8476292,1
2194,8480144,8480950,1
2195,8479542,8476473,1
2196,8479542,8476903,1
2197,8480144,8480873,1
2198,8479542,8476931,1
2199,8479580,8477015,1
2200,8480113,8476903,1
2201,8479619,8474593,1
2202,8479619,8482655,1
2203,8479705,8470613,1
2204,8480078,8478104,1
2205,8480078,8475747,1
2206,8480074,8480871,1
2207,8479705,8471709,1
2208,8479705,8479981,1
2209,8480074,8479402,1
2210,8479718,8479410,1
2211,8479772,8474027,1
2212,8479772,8478067,1
2213,8479772,8481546,1
2214,8479933,8474027,1
2215,8479933,8476872,1
2216,8480074,8478882,1
2217,8479933,8477948,1
2218,8479933,8478067,1
2219,8479933,8478866,1
2220,8480074,8478460,1
2221,8479933,8479372,1
2222,8479933,8480031,1
2223,8480074,8477503,1
2224,8479941,8476867,1
2225,8479941,8477503,1
2226,8479675,8481560,1
2227,8479675,8481519,1
2228,8480078,8478211,1
