,pk,season,type,startDate,endDate,status,teamAwayID,teamHomeID
187,2021020837,20212022,R,2022-02-27T03:30:00Z,2022-02-27T06:12:11Z,Final,2,26
188,2021020838,20212022,R,2022-02-27T03:00:00Z,2022-02-27T05:36:01Z,Final,6,28
189,2021020839,20212022,R,2022-02-28T00:30:00Z,2022-02-28T03:01:13Z,Final,23,3
190,2021020840,20212022,R,2022-02-27T18:00:00Z,2022-02-27T20:50:20Z,Final,22,12
191,2021020841,20212022,R,2022-02-27T23:00:00Z,2022-02-28T01:37:15Z,Final,5,29
192,2021020842,20212022,R,2022-02-27T20:00:00Z,2022-02-27T22:29:31Z,Final,19,16
193,2021020843,20212022,R,2022-02-27T19:00:00Z,2022-02-27T21:35:14Z,Final,7,25
194,2021020844,20212022,R,2022-02-27T21:00:00Z,2022-02-27T23:27:09Z,Final,52,53
195,2021020845,20212022,R,2022-02-28T01:30:00Z,2022-02-28T04:04:04Z,Final,2,24
196,2021020846,20212022,R,2022-02-28T03:00:00Z,2022-02-28T05:36:30Z,Final,55,28
197,2021020847,20212022,R,2022-03-01T00:30:00Z,2022-03-01T03:09:11Z,Final,23,1
198,2021020848,20212022,R,2022-02-23T00:00:00Z,2022-02-23T02:32:51Z,Final,19,4
199,2021020849,20212022,R,2022-03-01T00:30:00Z,2022-03-01T03:11:45Z,Final,10,15
200,2021020850,20212022,R,2022-03-01T03:30:00Z,2022-03-01T06:16:15Z,Final,6,26
201,2021020851,20212022,R,2022-03-02T00:30:00Z,2022-03-02T03:19:29Z,Final,12,17
202,2021020852,20212022,R,2022-03-02T00:00:00Z,2022-03-02T02:49:12Z,Final,9,14
203,2021020853,20212022,R,2022-03-02T00:00:00Z,2022-03-02T02:36:46Z,Final,22,4
204,2021020854,20212022,R,2022-03-02T00:00:00Z,2022-03-02T02:43:47Z,Final,1,29
205,2021020855,20212022,R,2022-03-02T01:00:00Z,2022-03-02T03:56:06Z,Final,20,30
206,2021020856,20212022,R,2022-03-02T01:00:00Z,2022-03-02T03:46:55Z,Final,8,52
207,2021020857,20212022,R,2022-03-02T02:00:00Z,2022-03-02T04:37:48Z,Final,2,21
208,2021020858,20212022,R,2022-03-02T03:00:00Z,2022-03-02T05:28:17Z,Final,28,54
209,2021020859,20212022,R,2022-03-02T03:00:00Z,2022-03-02T05:41:02Z,Final,6,24
210,2021020860,20212022,R,2022-03-03T00:30:00Z,2022-03-03T03:04:17Z,Final,7,10
211,2021020861,20212022,R,2022-03-03T00:30:00Z,2022-03-03T03:14:12Z,Final,19,3
212,2021020862,20212022,R,2022-03-03T01:30:00Z,2022-03-03T04:13:34Z,Final,26,25
213,2021020863,20212022,R,2022-03-03T03:00:00Z,2022-03-03T05:52:00Z,Final,18,55
214,2021020864,20212022,R,2022-03-04T00:00:00Z,2022-03-04T02:50:06Z,Final,5,14
215,2021020865,20212022,R,2022-03-04T00:00:00Z,2022-03-04T02:46:20Z,Final,9,13
216,2021020866,20212022,R,2022-03-04T00:30:00Z,2022-03-04T03:02:44Z,Final,23,2
217,2021020867,20212022,R,2022-03-04T00:00:00Z,2022-03-04T02:40:34Z,Final,30,4
218,2021020868,20212022,R,2022-03-04T00:00:00Z,2022-03-04T02:27:47Z,Final,12,15
219,2021020869,20212022,R,2022-03-04T01:30:00Z,2022-03-04T04:19:36Z,Final,22,16
220,2021020870,20212022,R,2022-03-04T02:00:00Z,2022-03-04T04:43:31Z,Final,8,20
221,2021020871,20212022,R,2022-03-04T02:00:00Z,2022-03-04T04:42:29Z,Final,21,53
222,2021020872,20212022,R,2022-03-04T02:00:00Z,2022-03-04T04:39:36Z,Final,6,54
223,2021020873,20212022,R,2022-03-05T00:00:00Z,2022-03-05T02:50:34Z,Final,30,7
224,2021020874,20212022,R,2022-03-05T00:00:00Z,2022-03-05T02:38:34Z,Final,17,14
225,2021020875,20212022,R,2022-03-05T00:00:00Z,2022-03-05T02:33:55Z,Final,1,3
226,2021020876,20212022,R,2022-03-05T00:00:00Z,2022-03-05T02:54:41Z,Final,5,12
227,2021020877,20212022,R,2022-03-05T00:00:00Z,2022-03-05T02:37:00Z,Final,26,29
228,2021020878,20212022,R,2022-03-05T01:00:00Z,2022-03-05T03:44:02Z,Final,25,52
229,2021020879,20212022,R,2022-03-05T03:00:00Z,2022-03-05T05:39:27Z,Final,54,24
230,2021020880,20212022,R,2022-03-06T00:00:00Z,2022-03-06T02:44:27Z,Final,23,10
231,2021020881,20212022,R,2022-03-05T23:00:00Z,2022-03-06T01:30:49Z,Final,17,13
232,2021020882,20212022,R,2022-03-05T17:30:00Z,2022-03-05T20:15:44Z,Final,19,2
233,2021020883,20212022,R,2022-03-05T20:00:00Z,2022-03-05T22:52:55Z,Final,16,4
234,2021020884,20212022,R,2022-03-06T00:00:00Z,2022-03-06T02:35:18Z,Final,55,15
235,2021020885,20212022,R,2022-03-06T00:00:00Z,2022-03-06T03:29:30Z,Final,6,29
236,2021020886,20212022,R,2022-03-06T03:00:00Z,2022-03-06T05:47:08Z,Final,20,21
237,2021020887,20212022,R,2022-03-06T00:00:00Z,2022-03-06T02:50:36Z,Final,8,22
238,2021020888,20212022,R,2022-03-05T21:00:00Z,2022-03-05T23:35:33Z,Final,9,53
239,2021020889,20212022,R,2022-03-06T01:00:00Z,2022-03-06T03:44:18Z,Final,18,28
240,2021020890,20212022,R,2022-03-06T18:00:00Z,2022-03-06T20:39:54Z,Final,26,7
241,2021020891,20212022,R,2022-03-06T18:00:00Z,2022-03-06T20:32:58Z,Final,19,1
242,2021020892,20212022,R,2022-03-07T00:00:00Z,2022-03-07T02:41:13Z,Final,55,12
243,2021020893,20212022,R,2022-03-07T00:00:00Z,2022-03-07T02:33:07Z,Final,14,16
244,2021020894,20212022,R,2022-03-06T21:00:00Z,2022-03-06T23:59:41Z,Final,25,30
245,2021020895,20212022,R,2022-03-07T00:00:00Z,2022-03-07T02:24:01Z,Final,3,52
246,2021020896,20212022,R,2022-03-07T01:00:00Z,2022-03-07T03:38:44Z,Final,9,54
247,2021020897,20212022,R,2022-03-07T01:00:00Z,2022-03-07T03:39:43Z,Final,28,24
248,2021020898,20212022,R,2022-03-08T00:00:00Z,2022-03-08T02:53:28Z,Final,26,6
249,2021020899,20212022,R,2022-03-08T00:00:00Z,2022-03-08T02:33:55Z,Final,13,7
250,2021020900,20212022,R,2022-03-08T00:30:00Z,2022-03-08T03:09:27Z,Final,21,2
251,2021020901,20212022,R,2022-03-08T00:00:00Z,2022-03-08T02:46:00Z,Final,10,29
252,2021020902,20212022,R,2022-03-09T00:30:00Z,2022-03-09T03:15:53Z,Final,55,10
253,2021020903,20212022,R,2022-03-09T00:30:00Z,2022-03-09T03:05:00Z,Final,53,17
254,2021020904,20212022,R,2022-03-09T00:00:00Z,2022-03-09T02:40:15Z,Final,21,1
255,2021020905,20212022,R,2022-03-09T00:00:00Z,2022-03-09T02:46:36Z,Final,54,4
256,2021020906,20212022,R,2022-03-09T00:00:00Z,2022-03-09T02:41:26Z,Final,13,5
257,2021020907,20212022,R,2022-03-09T01:30:00Z,2022-03-09T04:03:50Z,Final,24,16
258,2021020908,20212022,R,2022-03-09T01:00:00Z,2022-03-09T03:25:10Z,Final,9,19
259,2021020909,20212022,R,2022-03-09T01:00:00Z,2022-03-09T03:31:41Z,Final,25,18
260,2021020910,20212022,R,2022-03-09T01:00:00Z,2022-03-09T03:29:35Z,Final,3,30
261,2021020911,20212022,R,2022-03-09T01:00:00Z,2022-03-09T03:30:26Z,Final,14,52
262,2021020912,20212022,R,2022-03-09T02:00:00Z,2022-03-09T04:41:02Z,Final,15,20
263,2021020913,20212022,R,2022-03-10T01:00:00Z,2022-03-10T03:59:20Z,Final,15,22
264,2021020914,20212022,R,2022-03-10T03:30:00Z,2022-03-10T06:19:19Z,Final,8,23
265,2021020915,20212022,R,2022-03-11T00:00:00Z,2022-03-11T02:40:58Z,Final,16,6
266,2021020916,20212022,R,2022-03-11T00:00:00Z,2022-03-11T02:40:54Z,Final,54,7
267,2021020917,20212022,R,2022-03-11T00:00:00Z,2022-03-11T02:36:55Z,Final,53,10
268,2021020918,20212022,R,2022-03-11T00:00:00Z,2022-03-11T02:39:32Z,Final,55,9
269,2021020919,20212022,R,2022-03-11T00:00:00Z,2022-03-11T02:58:12Z,Final,30,17
270,2021020920,20212022,R,2022-03-11T00:00:00Z,2022-03-11T02:50:28Z,Final,4,13
271,2021020921,20212022,R,2022-03-11T00:00:00Z,2022-03-11T02:26:51Z,Final,52,1
272,2021020922,20212022,R,2022-04-12T23:30:00Z,2022-04-13T02:18:41Z,Final,5,2
273,2021020923,20212022,R,2022-03-11T00:00:00Z,2022-03-11T02:36:37Z,Final,21,12
274,2021020924,20212022,R,2022-03-11T01:00:00Z,2022-03-11T03:32:22Z,Final,3,19
275,2021020925,20212022,R,2022-03-11T01:00:00Z,2022-03-11T03:49:41Z,Final,24,18
276,2021020926,20212022,R,2022-03-11T02:00:00Z,2022-03-11T04:33:46Z,Final,14,20
277,2021020927,20212022,R,2022-03-11T03:30:00Z,2022-03-11T06:07:50Z,Final,28,26
278,2021020928,20212022,R,2022-03-12T00:30:00Z,2022-03-12T03:05:47Z,Final,52,2
279,2021020929,20212022,R,2022-03-12T00:00:00Z,2022-03-12T02:37:18Z,Final,54,5
280,2021020930,20212022,R,2022-03-12T00:00:00Z,2022-03-12T02:49:40Z,Final,30,29
281,2021020931,20212022,R,2022-03-12T03:00:00Z,2022-03-12T05:41:38Z,Final,15,23
282,2021020932,20212022,R,2022-03-13T00:00:00Z,2022-03-13T01:34:17Z,Final,53,6
283,2021020933,20212022,R,2022-03-13T00:00:00Z,2022-03-13T02:15:50Z,Final,55,8
284,2021020934,20212022,R,2022-03-13T00:00:00Z,2022-03-13T01:41:41Z,Final,16,9
285,2021020935,20212022,R,2022-03-13T00:00:00Z,2022-03-13T01:40:11Z,Final,24,1
286,2021020936,20212022,R,2022-03-12T20:00:00Z,2022-03-12T22:38:17Z,Final,4,12
287,2021020937,20212022,R,2022-03-12T17:30:00Z,2022-03-12T20:10:55Z,Final,19,18
288,2021020938,20212022,R,2022-03-13T01:00:00Z,2022-03-13T02:36:43Z,Final,3,25
289,2021020939,20212022,R,2022-03-13T00:00:00Z,2022-03-13T02:43:36Z,Final,17,20
290,2021020940,20212022,R,2022-03-13T03:00:00Z,2022-03-13T04:53:46Z,Final,14,22
291,2021020941,20212022,R,2022-03-13T02:30:00Z,2022-03-13T04:57:21Z,Final,26,28
292,2021020942,20212022,R,2022-03-13T20:00:00Z,2022-03-13T23:13:06Z,Final,10,7
293,2021020943,20212022,R,2022-03-13T23:30:00Z,2022-03-14T02:09:00Z,Final,24,2
294,2021020944,20212022,R,2022-03-13T23:00:00Z,2022-03-14T01:43:16Z,Final,8,4
295,2021020945,20212022,R,2022-03-13T17:00:00Z,2022-03-13T20:04:50Z,Final,12,5
296,2021020946,20212022,R,2022-03-13T23:00:00Z,2022-03-14T01:41:11Z,Final,54,29
297,2021020947,20212022,R,2022-03-13T23:00:00Z,2022-03-14T01:36:55Z,Final,52,19
298,2021020948,20212022,R,2022-03-13T23:00:00Z,2022-03-14T02:11:17Z,Final,18,30
299,2021020949,20212022,R,2022-03-14T00:00:00Z,2022-03-14T02:35:59Z,Final,20,21
300,2021020950,20212022,R,2022-03-14T02:00:00Z,2022-03-14T04:36:36Z,Final,14,23
301,2021020951,20212022,R,2022-03-14T02:00:00Z,2022-03-14T04:49:55Z,Final,13,26
302,2021020952,20212022,R,2022-03-14T23:30:00Z,2022-03-15T02:03:26Z,Final,53,9
303,2021020953,20212022,R,2022-03-15T23:00:00Z,2022-03-16T01:31:45Z,Final,25,10
304,2021020954,20212022,R,2022-03-15T23:00:00Z,2022-03-16T01:37:22Z,Final,53,8
305,2021020955,20212022,R,2022-03-15T23:00:00Z,2022-03-16T01:40:06Z,Final,24,3
306,2021020956,20212022,R,2022-03-15T23:00:00Z,2022-03-16T01:57:25Z,Final,2,15
307,2021020957,20212022,R,2022-03-16T00:30:00Z,2022-03-16T03:15:50Z,Final,6,16
308,2021020958,20212022,R,2022-03-16T00:00:00Z,2022-03-16T02:31:44Z,Final,5,18
309,2021020959,20212022,R,2022-03-16T00:00:00Z,2022-03-16T02:33:37Z,Final,54,52
310,2021020960,20212022,R,2022-03-16T01:00:00Z,2022-03-16T03:40:11Z,Final,17,22
311,2021020961,20212022,R,2022-03-16T02:00:00Z,2022-03-16T04:40:42Z,Final,1,23
312,2021020962,20212022,R,2022-03-16T02:30:00Z,2022-03-16T05:06:39Z,Final,21,26
313,2021020963,20212022,R,2022-03-16T02:30:00Z,2022-03-16T05:09:50Z,Final,13,28
314,2021020964,20212022,R,2022-03-16T23:30:00Z,2022-03-17T02:19:44Z,Final,29,9
315,2021020965,20212022,R,2022-03-16T23:30:00Z,2022-03-17T02:27:52Z,Final,6,30
316,2021020966,20212022,R,2022-03-17T02:00:00Z,2022-03-17T04:34:45Z,Final,1,20
317,2021020967,20212022,R,2022-03-17T02:00:00Z,2022-03-17T04:51:19Z,Final,14,55
318,2021020968,20212022,R,2022-03-17T23:00:00Z,2022-03-18T01:27:35Z,Final,12,10
319,2021020969,20212022,R,2022-03-17T23:00:00Z,2022-03-18T01:53:52Z,Final,25,8
320,2021020970,20212022,R,2022-03-17T23:00:00Z,2022-03-18T02:02:24Z,Final,18,4
321,2021020971,20212022,R,2022-03-17T23:00:00Z,2022-03-18T01:44:58Z,Final,15,29
322,2021020972,20212022,R,2022-03-18T00:00:00Z,2022-03-18T02:51:33Z,Final,5,19
323,2021020973,20212022,R,2022-03-18T01:00:00Z,2022-03-18T03:36:19Z,Final,7,22
324,2021020974,20212022,R,2022-03-18T02:00:00Z,2022-03-18T04:35:54Z,Final,17,23
325,2021020975,20212022,R,2022-03-18T02:30:00Z,2022-03-18T05:12:19Z,Final,13,54
326,2021020976,20212022,R,2022-03-18T02:00:00Z,2022-03-18T04:22:22Z,Final,28,26
327,2021020977,20212022,R,2022-03-18T23:00:00Z,2022-03-19T01:43:17Z,Final,4,9
328,2021020978,20212022,R,2022-03-18T23:00:00Z,2022-03-19T02:07:55Z,Final,15,12
329,2021020979,20212022,R,2022-03-19T00:00:00Z,2022-03-19T02:39:46Z,Final,6,52
330,2021020980,20212022,R,2022-03-19T01:00:00Z,2022-03-19T03:37:11Z,Final,7,20
331,2021020981,20212022,R,2022-03-19T02:00:00Z,2022-03-19T04:36:51Z,Final,13,24
332,2021020982,20212022,R,2022-03-19T02:30:00Z,2022-03-19T05:08:45Z,Final,21,28
333,2021020983,20212022,R,2022-03-19T23:00:00Z,2022-03-20T01:49:23Z,Final,9,8
334,2021020984,20212022,R,2022-03-20T00:00:00Z,2022-03-20T02:50:55Z,Final,3,14
335,2021020985,20212022,R,2022-03-19T18:00:00Z,2022-03-19T20:37:57Z,Final,25,2
336,2021020986,20212022,R,2022-03-19T21:00:00Z,2022-03-19T23:37:27Z,Final,19,29
337,2021020987,20212022,R,2022-03-19T23:00:00Z,2022-03-20T01:53:40Z,Final,10,18
338,2021020988,20212022,R,2022-03-19T18:00:00Z,2022-03-19T20:34:29Z,Final,16,30
339,2021020989,20212022,R,2022-03-19T19:00:00Z,2022-03-19T21:43:39Z,Final,1,22
340,2021020990,20212022,R,2022-03-20T02:00:00Z,2022-03-20T04:32:43Z,Final,20,23
341,2021020991,20212022,R,2022-03-19T21:00:00Z,2022-03-19T23:27:44Z,Final,5,53
342,2021020992,20212022,R,2022-03-19T20:00:00Z,2022-03-19T22:37:13Z,Final,26,54
343,2021020993,20212022,R,2022-03-20T02:00:00Z,2022-03-20T04:38:23Z,Final,17,55
344,2021020994,20212022,R,2022-03-20T18:00:00Z,2022-03-20T20:28:33Z,Final,2,4
345,2021020995,20212022,R,2022-03-20T21:00:00Z,2022-03-20T23:41:52Z,Final,25,15
346,2021020996,20212022,R,2022-03-20T22:00:00Z,2022-03-21T00:37:23Z,Final,3,12
347,2021020997,20212022,R,2022-03-20T23:00:00Z,2022-03-21T01:33:14Z,Final,52,16
348,2021020998,20212022,R,2022-03-21T02:00:00Z,2022-03-21T04:43:11Z,Final,7,23
349,2021020999,20212022,R,2022-03-20T23:00:00Z,2022-03-21T01:26:40Z,Final,53,28
350,2021021000,20212022,R,2022-01-13T00:00:00Z,2022-01-13T03:01:52Z,Final,8,6
351,2021021001,20212022,R,2022-03-22T00:00:00Z,2022-03-22T02:28:31Z,Final,54,30
352,2021021002,20212022,R,2022-03-22T01:30:00Z,2022-03-22T04:09:23Z,Final,22,21
353,2021021003,20212022,R,2022-03-22T02:00:00Z,2022-03-22T04:42:05Z,Final,18,24
354,2021021004,20212022,R,2022-03-22T23:30:00Z,2022-03-23T02:16:16Z,Final,4,17
355,2021021005,20212022,R,2022-03-22T23:00:00Z,2022-03-23T01:33:27Z,Final,3,1
356,2021021006,20212022,R,2022-02-18T00:30:00Z,2022-02-18T02:59:03Z,Final,6,2
357,2021021007,20212022,R,2022-03-22T23:00:00Z,2022-03-23T01:33:52Z,Final,29,5
358,2021021008,20212022,R,2022-03-22T23:00:00Z,2022-03-23T01:26:29Z,Final,19,15
359,2021021009,20212022,R,2022-03-22T23:00:00Z,2022-03-23T01:53:41Z,Final,14,12
360,2021021010,20212022,R,2022-03-23T00:30:00Z,2022-03-23T03:04:59Z,Final,22,25
361,2021021011,20212022,R,2022-03-23T00:00:00Z,2022-03-23T02:32:32Z,Final,54,52
362,2021021012,20212022,R,2022-03-23T01:00:00Z,2022-03-23T03:38:46Z,Final,28,20
363,2021021013,20212022,R,2022-03-23T02:30:00Z,2022-03-23T04:58:02Z,Final,18,26
364,2021021014,20212022,R,2022-03-23T23:30:00Z,2022-03-24T02:21:50Z,Final,5,7
365,2021021015,20212022,R,2022-03-23T23:00:00Z,2022-03-24T01:39:37Z,Final,1,10
366,2021021016,20212022,R,2022-03-24T01:30:00Z,2022-03-24T04:00:37Z,Final,23,21
367,2021021017,20212022,R,2022-03-23T02:00:00Z,2022-03-23T04:28:10Z,Final,55,53
368,2021021018,20212022,R,2022-03-24T02:00:00Z,2022-03-24T04:52:44Z,Final,16,24
369,2021021019,20212022,R,2022-03-24T23:00:00Z,2022-03-25T01:49:34Z,Final,14,6
370,2021021020,20212022,R,2022-03-24T23:00:00Z,2022-03-25T01:44:31Z,Final,13,8
371,2021021021,20212022,R,2022-03-22T23:30:00Z,2022-03-23T01:55:18Z,Final,9,2
372,2021021022,20212022,R,2022-03-24T23:00:00Z,2022-03-25T01:50:03Z,Final,25,12
373,2021021023,20212022,R,2022-03-25T00:00:00Z,2022-03-25T02:30:45Z,Final,4,19
374,2021021024,20212022,R,2022-03-25T00:00:00Z,2022-03-25T02:49:15Z,Final,23,30
375,2021021025,20212022,R,2022-03-25T01:00:00Z,2022-03-25T03:39:19Z,Final,28,22
376,2021021026,20212022,R,2022-03-25T02:00:00Z,2022-03-25T04:50:22Z,Final,18,54
377,2021021027,20212022,R,2022-03-25T02:00:00Z,2022-03-25T04:52:46Z,Final,16,26
378,2021021028,20212022,R,2022-03-25T23:00:00Z,2022-03-26T01:43:50Z,Final,15,7
379,2021021029,20212022,R,2022-03-25T23:00:00Z,2022-03-26T01:28:29Z,Final,5,3
380,2021021030,20212022,R,2022-03-26T00:00:00Z,2022-03-26T02:38:49Z,Final,29,52
381,2021021031,20212022,R,2022-03-26T01:00:00Z,2022-03-26T03:43:06Z,Final,4,21
382,2021021032,20212022,R,2022-03-26T01:00:00Z,2022-03-26T03:31:59Z,Final,53,20
383,2021021033,20212022,R,2022-02-12T03:00:00Z,2022-02-12T05:35:11Z,Final,55,24
384,2021021034,20212022,R,2022-03-26T16:30:00Z,2022-03-26T19:12:12Z,Final,2,6
385,2021021035,20212022,R,2022-03-26T23:00:00Z,2022-03-27T01:45:49Z,Final,10,8
386,2021021036,20212022,R,2022-03-26T23:00:00Z,2022-03-27T02:10:32Z,Final,13,9
387,2021021037,20212022,R,2022-03-26T16:30:00Z,2022-03-26T19:23:12Z,Final,14,17
388,2021021038,20212022,R,2022-03-26T23:00:00Z,2022-03-27T01:47:15Z,Final,1,15
389,2021021039,20212022,R,2022-03-27T00:00:00Z,2022-03-27T02:37:27Z,Final,12,19
390,2021021040,20212022,R,2022-03-26T23:00:00Z,2022-03-27T01:56:23Z,Final,23,25
391,2021021041,20212022,R,2022-03-27T00:00:00Z,2022-03-27T02:48:47Z,Final,29,30
392,2021021042,20212022,R,2022-03-27T02:00:00Z,2022-03-27T04:50:23Z,Final,22,20
393,2021021043,20212022,R,2022-03-26T19:00:00Z,2022-03-26T21:48:36Z,Final,16,54
394,2021021044,20212022,R,2022-03-27T02:30:00Z,2022-03-27T05:00:11Z,Final,55,26
395,2021021045,20212022,R,2022-03-27T02:30:00Z,2022-03-27T04:57:53Z,Final,24,28
396,2021021046,20212022,R,2022-03-27T23:00:00Z,2022-03-28T01:41:21Z,Final,13,10
397,2021021047,20212022,R,2022-03-27T23:00:00Z,2022-03-28T01:52:02Z,Final,8,1
398,2021021048,20212022,R,2022-03-27T18:00:00Z,2022-03-27T20:56:50Z,Final,14,2
399,2021021049,20212022,R,2022-03-27T21:00:00Z,2022-03-27T23:33:45Z,Final,7,3
400,2021021050,20212022,R,2022-03-27T21:00:00Z,2022-03-27T23:42:22Z,Final,17,5
401,2021021051,20212022,R,2022-03-27T22:00:00Z,2022-03-28T00:37:37Z,Final,4,18
402,2021021052,20212022,R,2022-03-27T22:00:00Z,2022-03-28T01:09:52Z,Final,21,30
403,2021021053,20212022,R,2022-03-27T23:00:00Z,2022-03-28T01:37:08Z,Final,53,52
404,2021021054,20212022,R,2022-03-28T23:00:00Z,2022-03-29T01:33:56Z,Final,12,15
405,2021021055,20212022,R,2022-03-29T00:30:00Z,2022-03-29T03:01:51Z,Final,7,16
406,2021021056,20212022,R,2022-03-28T23:30:00Z,2022-03-29T01:59:23Z,Final,23,19
407,2021021057,20212022,R,2022-03-29T01:30:00Z,2022-03-29T04:03:54Z,Final,53,22
408,2021021058,20212022,R,2022-03-29T02:30:00Z,2022-03-29T05:11:53Z,Final,55,26
409,2021021059,20212022,R,2022-03-29T23:00:00Z,2022-03-30T01:45:57Z,Final,10,6
410,2021021060,20212022,R,2022-03-29T23:00:00Z,2022-03-30T01:45:10Z,Final,12,14
411,2021021061,20212022,R,2022-03-29T23:00:00Z,2022-03-30T01:49:51Z,Final,8,13
412,2021021062,20212022,R,2022-03-29T23:00:00Z,2022-03-30T01:39:47Z,Final,3,5
413,2021021063,20212022,R,2022-03-29T23:00:00Z,2022-03-30T01:34:14Z,Final,2,29
414,2021021064,20212022,R,2022-03-30T00:00:00Z,2022-03-30T02:50:35Z,Final,9,18
415,2021021065,20212022,R,2022-03-30T00:00:00Z,2022-03-30T02:34:13Z,Final,4,30
416,2021021066,20212022,R,2022-03-30T01:00:00Z,2022-03-30T03:49:46Z,Final,21,20
417,2021021067,20212022,R,2022-03-30T02:00:00Z,2022-03-30T04:39:44Z,Final,25,24
418,2021021068,20212022,R,2022-03-30T23:00:00Z,2022-03-31T01:43:41Z,Final,52,7
419,2021021069,20212022,R,2022-03-30T23:30:00Z,2022-03-31T02:14:50Z,Final,3,17
420,2021021070,20212022,R,2022-03-31T01:30:00Z,2022-03-31T04:18:33Z,Final,26,22
421,2021021071,20212022,R,2022-03-31T02:00:00Z,2022-03-31T04:37:03Z,Final,19,23
422,2021021072,20212022,R,2022-03-31T02:00:00Z,2022-03-31T04:31:57Z,Final,28,53
423,2021021073,20212022,R,2022-03-31T02:00:00Z,2022-03-31T04:42:11Z,Final,54,55
424,2021021074,20212022,R,2022-03-31T23:00:00Z,2022-04-01T02:03:16Z,Final,1,6
425,2021021075,20212022,R,2022-03-31T23:00:00Z,2022-04-01T01:58:46Z,Final,52,10
426,2021021076,20212022,R,2022-03-31T23:00:00Z,2022-04-01T01:38:55Z,Final,16,13
427,2021021077,20212022,R,2022-03-31T23:00:00Z,2022-04-01T01:24:13Z,Final,29,2
428,2021021078,20212022,R,2022-03-31T23:00:00Z,2022-04-01T01:38:48Z,Final,8,12
429,2021021079,20212022,R,2022-04-01T00:00:00Z,2022-04-01T02:51:11Z,Final,5,30
430,2021021080,20212022,R,2022-04-01T01:00:00Z,2022-04-01T03:34:06Z,Final,28,21
431,2021021081,20212022,R,2022-04-01T01:00:00Z,2022-04-01T03:46:08Z,Final,26,20
432,2021021082,20212022,R,2022-04-01T02:00:00Z,2022-04-01T04:38:35Z,Final,25,24
433,2021021083,20212022,R,2022-04-01T23:00:00Z,2022-04-02T01:32:23Z,Final,18,7
434,2021021084,20212022,R,2022-04-01T23:30:00Z,2022-04-02T02:11:26Z,Final,9,17
435,2021021085,20212022,R,2022-04-01T23:00:00Z,2022-04-02T01:35:07Z,Final,16,14
436,2021021086,20212022,R,2022-04-01T23:00:00Z,2022-04-02T01:29:15Z,Final,2,3
437,2021021087,20212022,R,2022-04-02T01:00:00Z,2022-04-02T03:43:24Z,Final,19,22
438,2021021088,20212022,R,2022-04-02T02:30:00Z,2022-04-02T05:05:39Z,Final,24,53
439,2021021089,20212022,R,2022-04-02T02:00:00Z,2022-04-02T04:37:46Z,Final,54,55
440,2021021090,20212022,R,2022-04-02T23:00:00Z,2022-04-03T01:54:34Z,Final,29,6
441,2021021091,20212022,R,2022-04-02T23:00:00Z,2022-04-03T02:00:13Z,Final,8,14
442,2021021092,20212022,R,2022-04-02T16:30:00Z,2022-04-02T19:07:28Z,Final,13,1
443,2021021093,20212022,R,2022-04-02T23:00:00Z,2022-04-03T01:39:26Z,Final,10,4
444,2021021094,20212022,R,2022-04-02T23:00:00Z,2022-04-03T01:45:31Z,Final,30,12
445,2021021095,20212022,R,2022-02-16T01:00:00Z,2022-02-16T03:39:51Z,Final,15,18
446,2021021096,20212022,R,2022-04-02T23:00:00Z,2022-04-03T01:42:10Z,Final,26,52
447,2021021097,20212022,R,2022-04-02T19:00:00Z,2022-04-02T21:52:45Z,Final,5,21
448,2021021098,20212022,R,2022-04-03T02:00:00Z,2022-04-03T04:42:54Z,Final,19,20
449,2021021099,20212022,R,2022-04-03T02:30:00Z,2022-04-03T05:00:11Z,Final,25,28
450,2021021100,20212022,R,2022-04-03T17:00:00Z,2022-04-03T19:37:30Z,Final,13,7
451,2021021101,20212022,R,2022-04-03T17:00:00Z,2022-04-03T19:39:47Z,Final,17,9
452,2021021102,20212022,R,2022-04-03T20:00:00Z,2022-04-03T22:44:08Z,Final,2,1
453,2021021103,20212022,R,2022-04-03T23:00:00Z,2022-04-04T01:50:02Z,Final,4,3
454,2021021104,20212022,R,2022-04-03T23:00:00Z,2022-04-04T01:36:24Z,Final,30,15
455,2021021105,20212022,R,2022-04-03T23:00:00Z,2022-04-04T01:48:15Z,Final,53,16
456,2021021106,20212022,R,2022-04-03T23:00:00Z,2022-04-04T01:37:05Z,Final,54,23
457,2021021107,20212022,R,2022-04-04T00:00:00Z,2022-04-04T02:40:33Z,Final,22,24
458,2021021108,20212022,R,2022-04-04T01:00:00Z,2022-04-04T03:36:14Z,Final,25,55
459,2021021109,20212022,R,2022-04-04T23:30:00Z,2022-04-05T02:18:45Z,Final,10,14
460,2021021110,20212022,R,2022-04-04T23:00:00Z,2022-04-05T01:55:00Z,Final,6,29
461,2021021111,20212022,R,2022-04-05T00:00:00Z,2022-04-05T02:27:56Z,Final,53,19
462,2021021112,20212022,R,2022-04-05T02:30:00Z,2022-04-05T05:08:20Z,Final,20,26
463,2021021113,20212022,R,2022-04-05T23:00:00Z,2022-04-06T01:31:35Z,Final,12,7
464,2021021114,20212022,R,2022-04-05T23:00:00Z,2022-04-06T01:37:33Z,Final,9,8
465,2021021115,20212022,R,2022-04-05T23:30:00Z,2022-04-06T02:22:43Z,Final,6,17
